name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,other12,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,
"new_connectorabbb                                                   ",93.642,35.146,93.233,35.371,90,100,0,0,0,0,0,0,0,0,16,5,0,1,0,0,1,0,0,1,0,0,10,0,15,5,0,0,0,0,0,0,0,
"new_connectorbaa                                                    ",93.233,35.371,92.525,35.506,90,100,0,0,0,0,0,0,0,0,16,5,0,1,0,0,1,0,0,1,0,0,10,0,15,5,0,0,0,0,0,0,0,
"new_connectorbab                                                    ",92.525,35.506,91.843,35.439,90,100,0,0,0,0,0,0,0,0,16,5,0,1,0,0,1,0,0,1,0,0,10,0,15,5,0,0,0,0,0,0,0,
"new_connectorbba                                                    ",91.843,35.439,90.535,35.596,90,100,0,0,0,0,0,0,0,0,16,5,0,1,0,0,1,0,0,1,0,0,10,0,15,5,0,0,0,0,0,0,0,
"new_connectorbbb                                                    ",90.535,35.596,89.717,35.822,90,100,0,0,0,0,0,0,0,0,16,5,0,1,0,0,1,0,0,1,0,0,10,0,15,5,0,0,0,0,0,0,0,
"new_cross_01baaaab                                                  ",96.423,33.254,96.85,33.06,90,100,0,0,0,0,0,0,0,0,16,5,0,5,0,0,1,0,0,1,0,0,10,0,0,5,0,0,0,0,0,0,0,
"new_cross_01baaabaa                                                 ",96.85,33.06,97.311,32.759,90,100,0,0,0,0,0,0,0,0,16,5,0,5,0,0,1,0,0,1,0,0,10,0,0,5,0,0,0,0,0,0,0,
"new_cross_01baaabab                                                 ",97.311,32.759,97.876,32.493,90,100,0,0,0,0,0,0,0,0,16,5,0,5,0,0,1,0,0,1,0,0,10,0,0,5,0,0,0,0,0,0,0,
"new_cross_01baaabb                                                  ",97.876,32.493,98.181,32.412,90,100,0,0,0,0,0,0,0,0,16,5,0,5,0,12,2,0,0,1,0,0,10,0,0,5,0,0,0,0,0,0,0,
"new_cross_01baabaa                                                  ",98.181,32.412,98.688,32.201,90,100,0,0,0,0,0,0,0,0,16,5,0,5,0,0,1,0,0,1,0,0,10,0,0,5,0,0,0,0,0,0,0,
"new_cross_01baabab                                                  ",98.688,32.201,99.312,31.897,90,100,0,0,0,0,0,0,0,0,16,5,0,5,0,0,1,0,0,1,0,0,10,0,0,5,0,0,0,0,0,0,0,
"new_cross_01babaa                                                   ",99.962,31.894,100.293,31.7,90,100,0,0,0,0,0,0,0,0,16,5,0,5,0,0,1,0,0,1,0,0,10,0,0,5,0,0,0,0,0,0,0,
"new_cross_01babab                                                   ",100.293,31.7,100.646,31.43,90,100,0,0,0,0,0,0,0,0,16,5,0,5,0,0,1,0,0,1,0,0,10,0,0,5,0,0,0,0,0,0,0,
"new_cross_01babb                                                    ",100.646,31.43,100.908,31.217,90,100,0,0,0,0,0,0,0,0,16,5,0,5,0,0,1,0,0,1,0,0,10,0,0,5,0,0,0,0,0,0,0,
"new_cross_01bbaa                                                    ",100.908,31.217,101.253,30.849,90,100,0,0,0,0,0,0,0,0,16,5,0,5,0,0,1,0,0,1,0,0,10,0,0,5,0,0,0,0,0,0,0,
"new_cross_01bbab                                                    ",101.253,30.849,101.639,30.459,90,100,0,0,0,0,0,0,0,0,16,5,0,5,0,0,1,0,0,1,0,0,10,0,0,5,0,0,0,0,0,0,0,
"new_cross_01bbba                                                    ",101.639,30.459,102.025,30.132,90,100,0,0,0,0,0,0,0,0,16,5,0,5,0,0,1,0,0,1,0,0,10,0,0,5,0,0,0,0,0,0,0,
"new_cross_01bbbb                                                    ",102.025,30.132,102.228,29.667,90,100,0,0,0,0,0,0,0,0,16,5,0,5,0,0,1,0,0,1,0,0,10,0,0,5,0,0,0,0,0,0,0,
"new_kunlun                                                          ",83.56,36.308,82.77,36.202,90,100,0,0,0,0,0,0,0,0,16,5,0,1,0,0,1,0,0,1,0,0,10,0,15,5,0,0,0,0,0,0,0,
"new_lsh_conn                                                        ",105.395,33.471,104.752,33.52,90,100,0,0,0,0,0,0,0,0,16,5,0,1,0,0,1,0,0,1,0,0,10,0,15,5,0,0,0,0,0,0,0,
"new_se_syntaxis                                                     ",98.539,22.934,99.239,23.239,90,100,0,0,0,0,0,0,0,0,16,5,0,1,0,0,1,0,0,1,0,0,10,0,15,5,0,0,0,0,0,0,0,
"new_se_syntaxis2a                                                   ",98.017,22.795,97.188,22.695,90,100,0,0,0,0,0,0,0,0,16,5,0,1,0,0,1,0,0,1,0,0,10,0,15,5,0,0,0,0,0,0,0,
"new_se_syntaxis2ba                                                  ",97.188,22.695,96.481,22.717,90,100,0,0,0,0,0,0,0,0,16,5,0,1,0,0,1,0,0,1,0,0,10,0,15,5,0,0,0,0,0,0,0,
"new_se_syntaxis2bb                                                  ",96.481,22.717,95.968,22.923,90,100,0,0,0,0,0,0,0,0,16,5,0,1,0,0,1,0,0,1,0,0,10,0,15,5,0,0,0,0,0,0,0,
"newb                                                                ",27.911,40.356,29.109,40.418,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,-1,1,0,0,1,0,0,1,1,15,5,0,0,0,0,0,0,0,
"newport1bbba                                                        ",242.918,32.58,243.579,31.953,90,100,0,0,0,0,0,0,0,0,15,5,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
"newport1bbbb                                                        ",243.579,31.953,244.239,31.325,90,100,0,0,0,0,0,0,0,0,15,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"nktz2                                                               ",136.898,36.211,136.375,35.886,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"nktz3                                                               ",136.375,35.886,136.133,35.711,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"nnktzaa                                                             ",138.334,36.727,138.226,36.671,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"nnktzab                                                             ",138.226,36.671,138.121,36.611,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"nnktzb                                                              ",138.121,36.611,137.843,36.562,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"northern_pamirs_1ab                                                 ",70.927,38.932,71.825,39.448,45,100,0,0,0,0,0,0,0,0,16,5,0,5,0,0,1,0,0,1,0,0,10,0,0,5,0,0,0,0,0,0,0,
"northern_pamirs_1ba                                                 ",71.825,39.448,73.179,39.483,45,100,0,0,0,0,0,0,0,0,16,5,0,5,0,0,1,0,10,20,0,0,10,0,0,5,0,0,0,0,0,0,0,
"northern_pamirs_1bb                                                 ",73.179,39.483,74.478,39.27,45,100,0,0,0,0,0,0,0,0,16,5,0,5,0,0,1,0,0,1,0,0,10,0,0,5,0,0,0,0,0,0,0,
"northern_qilian-shana                                               ",96.976,40.015,102.184,39.46,90,100,0,0,0,0,0,0,0,0,16,5,0,1,0,0,1,0,0,1,0,0,10,0,15,5,0,0,0,0,0,0,0,
"northern_qilian_ordos_new                                           ",102.184,39.46,106.451,40.72,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"nu_1                                                                ",359.562,-54.852,359.961,-54.677,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_10                                                               ",4.415,-54.43,4.827,-54.162,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_11                                                               ",4.827,-54.162,5.084,-54.309,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_12                                                               ",5.084,-54.309,5.495,-54.543,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_13                                                               ",5.495,-54.543,6.184,-54.114,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_14                                                               ",6.184,-54.114,6.625,-53.814,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_15                                                               ",6.625,-53.814,7.237,-54.101,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_16                                                               ",7.237,-54.101,7.772,-54.396,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_17                                                               ",7.772,-54.396,8.288,-54.033,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_18                                                               ",8.288,-54.033,8.799,-53.668,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_19                                                               ",8.799,-53.668,9.429,-53.233,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_193                                                              ",41.866,11.488,41.497,12.155,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_199                                                              ",40.588,13.684,40.212,14.243,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_2                                                                ",359.961,-54.677,0.443,-54.451,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_20                                                               ",9.429,-53.233,9.993,-52.792,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_200                                                              ",40.212,14.243,39.991,14.638,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_201                                                              ",39.991,14.638,39.488,15.467,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_202                                                              ",39.488,15.467,39.6,15.76,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_203                                                              ",39.6,15.76,39.879,16.455,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_204                                                              ",39.879,16.455,40.186,17.016,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_205                                                              ",40.186,17.016,40.465,17.577,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_206                                                              ",40.465,17.577,40.13,18.031,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_207                                                              ",40.13,18.031,39.683,18.566,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_208                                                              ",39.683,18.566,39.298,19.03,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_209                                                              ",39.298,19.03,38.826,19.448,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_21                                                               ",9.993,-52.792,10.542,-53.066,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_210                                                              ",38.826,19.448,38.396,19.907,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_211a                                                             ",38.396,19.907,38.236,20.148,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_211b                                                             ",38.236,20.148,38.075,20.389,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_212                                                              ",38.075,20.389,37.975,21.021,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_213                                                              ",37.975,21.021,37.825,21.843,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_214                                                              ",37.825,21.843,37.54,22.494,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_215                                                              ",37.54,22.494,37.042,23.226,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_216                                                              ",37.042,23.226,36.571,23.639,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_217                                                              ",36.571,23.639,36.407,24.133,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_218                                                              ",36.407,24.133,36.242,24.626,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_219                                                              ",36.242,24.626,36.066,25.055,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_22                                                               ",10.542,-53.066,10.975,-53.332,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_220                                                              ",36.066,25.055,35.889,25.484,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_221                                                              ",35.889,25.484,35.546,25.919,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_222                                                              ",35.546,25.919,35.2,26.353,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_223                                                              ",35.2,26.353,34.875,26.808,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_23                                                               ",10.975,-53.332,11.708,-52.783,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_233                                                              ",35.526,31.995,35.624,32.734,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_234aa                                                            ",35.624,32.734,35.651,32.859,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_234aba                                                           ",35.651,32.859,35.618,32.909,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_234abb                                                           ",35.618,32.909,35.626,33.06,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_234b                                                             ",35.626,33.06,35.575,33.142,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_235aa                                                            ",35.575,33.142,35.571,33.345,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_235ab                                                            ",35.571,33.345,35.668,33.57,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_235b                                                             ",35.668,33.57,35.738,33.687,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_236a                                                             ",35.738,33.687,35.849,33.884,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_236b                                                             ",35.849,33.884,36,34.093,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_237                                                              ",36,34.093,36.292,34.461,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_24                                                               ",11.708,-52.783,12.299,-52.375,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_25                                                               ",12.299,-52.375,12.895,-51.963,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_26                                                               ",12.895,-51.963,13.204,-52.141,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_27                                                               ",13.204,-52.141,13.788,-52.477,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_275                                                              ",19.984,38.433,19.448,38.517,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_276                                                              ",19.448,38.517,18.895,38.694,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_277                                                              ",18.895,38.694,18.364,38.947,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_278                                                              ",18.364,38.947,17.96,39.17,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_28                                                               ",13.788,-52.477,14.463,-51.997,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_29                                                               ",14.463,-51.997,15.112,-52.307,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_3                                                                ",0.443,-54.451,0.965,-54.832,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_30                                                               ",15.112,-52.307,15.428,-52.084,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_302                                                              ",12.434,38.849,13.064,38.527,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"nu_303                                                              ",12.434,38.849,12.057,38.878,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_304                                                              ",12.057,38.878,11.778,38.934,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_305                                                              ",11.778,38.934,11.659,39.033,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_306                                                              ",11.659,39.033,11.363,39.075,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_307                                                              ",11.363,39.075,11.118,39.067,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_308                                                              ",11.118,39.067,10.827,38.994,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_309                                                              ",10.827,38.994,10.609,38.821,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_31                                                               ",15.428,-52.084,15.822,-51.787,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_310                                                              ",10.609,38.821,10.373,38.685,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_311                                                              ",10.373,38.685,10.089,38.572,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_312                                                              ",10.089,38.572,9.7,38.47,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_313                                                              ",9.7,38.47,9.264,38.341,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_314                                                              ",9.264,38.341,8.942,38.212,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_315                                                              ",8.942,38.212,8.627,37.79,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_316                                                              ",8.627,37.79,8.265,37.468,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_317                                                              ",8.265,37.468,7.805,37.358,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_318                                                              ",7.805,37.358,7.215,37.32,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_319                                                              ",7.215,37.32,6.784,37.322,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_32                                                               ",15.822,-51.787,16.907,-52.169,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_320                                                              ",6.784,37.322,5.974,37.154,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_321                                                              ",5.974,37.154,5.142,37.082,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_322                                                              ",5.142,37.082,4.297,36.969,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_323                                                              ",4.297,36.969,3.454,36.851,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_324                                                              ",3.454,36.851,2.38,36.594,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_325                                                              ",2.38,36.594,1.97,36.503,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_326                                                              ",1.97,36.503,1.245,36.282,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_327                                                              ",1.245,36.282,0.667,36.072,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_328                                                              ",0.667,36.072,0.003,35.904,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_329                                                              ",0.003,35.904,359.838,35.791,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_33                                                               ",16.907,-52.169,17.806,-52.467,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_330                                                              ",359.838,35.791,359.149,35.743,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_331                                                              ",359.149,35.743,358.04,35.893,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_332                                                              ",358.04,35.893,357.32,36.036,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_333                                                              ",357.32,36.036,356.859,35.873,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_336                                                              ",355.484,34.478,354.569,34.004,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_34                                                               ",17.806,-52.467,18.537,-52.734,90,100,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_345                                                              ",353.635,33.981,353.094,34.333,150,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_346                                                              ",353.094,34.333,351.909,34.997,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_347                                                              ",351.909,34.997,351.12,35.266,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"nu_348                                                              ",351.12,35.266,350.383,35.542,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
