name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,other12,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,length,x1,y1,z1,x2,y2,z2,mid_lon_plate_carree,mid_lat_plate_carree,mid_lon,mid_lat,mid_x,mid_y,mid_z,centroid_x,centroid_y,centroid_z,centroid_lon,centroid_lat,west_labels,east_labels
SierraConnectba                                                    ,239.241,40.603,239.656,40.313,90.0,100,0,0,0,0,0,0,0,0,10.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,47708.233310536205,-2472448.4255696787,-4154326.9426926686,4144021.947050331,-2452858.490613313,-4190173.9256593776,4119499.867613722,239.44850000000002,40.458,239.44894609697926,40.45818805997845,-2462670.7273027496,-4172279.402288524,4131790.0406051707,-2462670.7273027496,-4172279.402288524,5.0,239.44894609697926,40.45818805997844,12,11
SierraConnectbaaa                                                  ,236.523,39.999,236.685,40.053,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,15072.480359435416,-2690614.5936756595,-4068622.8741189498,4092829.3976190407,-2676980.25933974,-4072988.8351119035,4097424.8134258827,236.60399999999998,40.025999999999996,236.6039680679129,40.0260283718792,-2683799.2812782163,-4070808.6874568746,4095129.9746717666,-2683799.2812782163,-4070808.6874568746,7.5,236.6039680679129,40.02602837187921,9,13
SierraConnectbaab                                                  ,236.685,40.053,237.178,40.201,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,45120.09123033359,-2676980.25933974,-4072988.8351119035,4097424.8134258827,-2636090.00556206,-4086963.7664573574,4110000.9873185586,236.9315,40.126999999999995,236.93123270621103,40.12726280353157,-2656551.587884544,-4080001.737483522,4103738.6545147533,-2656551.587884544,-4080001.737483522,7.5,236.93123270621103,40.12726280353157,9,13
SierraConnectbaba                                                  ,237.178,40.201,237.598,40.333,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,38615.16140797291,-2636090.00556206,-4086963.7664573574,4110000.9873185586,-2600979.63325314,-4098171.883853087,4121194.440852969,237.388,40.266999999999996,237.38779589096083,40.267190925099676,-2618546.69645108,-4092586.514072797,4115616.634825652,-2618546.69645108,-4092586.514072797,7.5,237.38779589096083,40.26719092509968,9,13
SierraConnectbabb                                                  ,237.598,40.333,237.76,40.385,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,14923.41585464652,-2600979.63325314,-4098171.883853087,4121194.440852969,-2587385.5637232764,-4102344.2941825553,4125597.9806742235,237.679,40.358999999999995,237.678968884718,40.35902842211874,-2594184.355609409,-4100260.885536699,4123399.0421942202,-2594184.355609409,-4100260.885536699,7.5,237.678968884718,40.35902842211874,9,13
SierraConnectbb                                                    ,239.656,40.313,240.07,40.023,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,-1.7,0.8,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,47755.64902185076,-2452858.490613313,-4190173.9256593776,4119499.867613722,-2432890.1247580107,-4225803.8676825985,4094872.253715952,239.863,40.168000000000006,239.86344046470344,40.168186857188566,-2442891.4757526363,-4208018.176436847,4107215.081535327,-2442891.4757526363,-4208018.176436847,7.5,239.86344046470344,40.168186857188566,12,11
SierraConnectbba                                                   ,237.76,40.385,238.202,40.483,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,39050.888695904185,-2587385.5637232764,-4102344.2941825553,4125597.9806742235,-2551939.947909768,-4116178.602132018,4133887.7197054843,237.981,40.434,237.98083957898416,40.4342114383803,-2569674.685908473,-4109280.6260269466,4129762.2457812005,-2569674.685908473,-4109280.6260269466,7.5,237.98083957898416,40.434211438380295,9,14
SierraConnectbbb                                                   ,238.202,40.483,238.573,40.564,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,32699.243225579765,-2551939.947909768,-4116178.602132018,4133887.7197054843,-2522183.9440241954,-4127625.476405394,4140730.314878611,238.3875,40.5235,238.38738835236126,40.52364903395617,-2537070.204256036,-4121915.5263758837,4137322.640744455,-2537070.204256036,-4121915.5263758837,7.5,238.38738835236126,40.523649033956175,9,14
TestSjfa                                                           ,244.522,32.807,244.72,32.592,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,1,0,-17.5,8.8,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,30219.307558341552,-2302171.5099750296,-4831376.2439912865,3449950.9256183566,-2290974.0570025975,-4850975.013077558,3429844.1297174525,244.62099999999998,32.6995,244.62111867881134,32.699539991201604,-2296579.272803641,-4841189.184423859,3439907.3222784884,-2296579.272803641,-4841189.184423859,2.5,244.62111867881134,32.699539991201604,15,0
TestSjfb                                                           ,244.72,32.592,245.007,32.136,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,57329.59681881012,-2290974.0570025975,-4850975.013077558,3429844.1297174525,-2278107.748221197,-4886976.547580357,3387039.529207349,244.8635,32.364000000000004,244.8638601588433,32.364085768694494,-2284564.1359205856,-4869024.914114093,3408476.867476247,-2284564.1359205856,-4869024.914114093,2.5,244.8638601588433,32.364085768694494,15,0
Western_closure1aaa                                                ,162.871,-57.774,180.29,-36.871,90.0,100000,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2653197.5638754223,-3244894.091095946,1000057.877048344,-5386547.877968151,-5093816.971857995,-25782.344686542485,-3820564.7997950404,171.5805,-47.322500000000005,173.33095438707625,-47.65062338294726,-4260402.717225829,498148.97083789075,-4705865.250028621,-4260402.717225829,498148.97083789075,7.5,173.33095438707625,-47.65062338294726,6,3
Western_closure1aab                                                ,162.871,-57.774,204.097,-69.387,90.0,100000,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2353468.1978645762,-3244894.091095946,1000057.877048344,-5386547.877968151,-2046334.1667974787,-915240.9264826152,-5959798.820917324,183.484,-63.5805,179.08712022998947,-64.9999601518486,-2690660.854274298,42873.27523510047,-5770862.804734274,-2690660.854274298,42873.27523510047,7.5,179.08712022998947,-64.9999601518486,6,3
Western_closure1ab                                                 ,204.097,-69.387,252.514,-42.884,90.0,100000,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4021219.3732472607,-2046334.1667974787,-915240.9264826152,-5959798.820917324,-1401896.673880736,-4450039.385191988,-4333149.7374913385,228.3055,-56.1355,237.25663315855243,-58.235065180208764,-1813046.7023538572,-2819414.1461526114,-5413697.1645149635,-1813046.7023538572,-2819414.1461526114,7.5,237.25663315855243,-58.235065180208764,3,6
Western_closure1b                                                  ,252.514,-42.884,259.341,1.742,90.0,100000,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4989713.309404342,-1401896.673880736,-4450039.385191988,-4333149.7374913385,-1177200.0715202566,-6254685.009607795,193563.64255525108,255.9275,-20.571,256.45141424962355,-20.631251785771394,-1396033.7024140381,-5793252.717125927,-2243582.9199644537,-1396033.7024140381,-5793252.717125927,7.5,256.45141424962355,-20.631251785771394,3,6
Western_closure2a                                                  ,145.025,41.058,163.856,55.292,90.0,100000,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2099650.2763507655,-3934228.9449088494,2752219.2661225786,4182282.0543029043,-3482615.0422857525,1008103.0893835147,5234450.50506158,154.4405,48.175,153.11888713957916,48.558839886003675,-3758927.8044314478,1905455.1505860172,4773264.490021101,-3758927.8044314478,1905455.1505860172,7.5,153.11888713957916,48.55883988600367,6,3
Western_closure2ba                                                 ,142.758,34.025,145.025,41.058,90.0,100000,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,805793.4226473648,-4201184.743980525,3193729.4258889686,3562932.8596923114,-3934228.9449088494,2752219.2661225786,4182282.0543029043,143.8915,37.5415,143.83818853353063,37.54797698776282,-4075833.451741501,2978889.3861915898,3880483.3668009797,-4075833.451741501,2978889.3861915898,7.5,143.83818853353063,37.54797698776282,6,3
Western_closure2bba                                                ,131.169,29.806,142.758,34.025,90.0,100000,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190772.0272020935,-3637086.6084669004,4159148.9327054997,3165032.799135652,-4201184.743980525,3193729.4258889686,3562932.8596923114,136.9635,31.9155,136.8307538811655,32.048282409639164,-3936265.532673485,3692425.399018344,3378780.814212423,-3936265.532673485,3692425.399018344,7.5,136.8307538811655,32.048282409639164,6,3
Western_closure2bbba                                               ,124.115,3.316,131.169,29.806,90.0,100000,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3024932.6895626877,-3565238.738624454,5262867.209514949,368310.91911979363,-3637086.6084669004,4159148.9327054997,3165032.799135652,127.642,16.561,127.39622584876149,16.599009258662743,-3705947.213357724,4847839.525613018,1818999.353278961,-3705947.213357724,4847839.525613018,7.5,127.39622584876149,16.599009258662743,6,3
Western_closure2bbbba                                              ,124.115,3.316,164.764,-7.061,90.0,100000,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4659790.142852222,-3565238.738624454,5262867.209514949,368310.91911979363,-6097044.611255905,1660644.7336112878,-782724.4333757862,144.4395,-1.8725,144.37689626642353,-1.9977664919248965,-5172733.05790699,3706468.9882403603,-221972.548680465,-5172733.05790699,3706468.9882403603,7.5,144.37689626642353,-1.997766491924896,6,3
Western_closure2bbbbb                                              ,164.764,-7.061,180.29,-36.871,90.0,100000,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3658056.1028305884,-6097044.611255905,1660644.7336112878,-782724.4333757862,-5093816.971857995,-25782.344686542485,-3820564.7997950404,172.527,-21.966,171.6928429028139,-22.16182675576283,-5835158.182642417,852001.9426859885,-2401951.9426332335,-5835158.182642417,852001.9426859885,7.5,171.6928429028139,-22.16182675576283,6,3
Western_closure3a                                                  ,163.856,55.292,179.964,50.482,90.0,100000,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205370.591915685,-3482615.0422857525,1008103.0893835147,5234450.50506158,-4051735.4169843215,2545.7807790698935,4912004.18274192,171.91,52.887,172.35892377002457,53.16021350838176,-3783889.017554982,507639.87651012297,5095962.825622121,-3783889.017554982,507639.87651012297,7.5,172.35892377002457,53.160213508381744,3,6
Western_closure3b                                                  ,179.964,50.482,191.226,51.571,160.0,100000,0,0,0,0,0,0,0,0,35.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,798523.3553831647,-4051735.4169843215,2545.7807790698935,4912004.18274192,-3881927.290466217,-770473.0933566787,4988122.210357923,185.595,51.0265,185.52881461984026,51.162319255379,-3974551.2129755965,-384723.22510242404,4959766.340970108,-3974598.174137922,-384733.54100448074,17.5,185.52865914707627,51.162740236162556,6,3
aa                                                                 ,238.074,37.942,238.118,37.92,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,4574.513665130622,-2655530.0204099673,-4261975.208926363,3915109.077754736,-2653050.077332595,-4265289.4418152515,3913180.640632868,238.096,37.931,238.09600327798609,37.93100206677549,-2654290.2198591093,-4263632.597751948,3914145.112494716,-2654290.2198591093,-4263632.597751948,7.5,238.09600327798609,37.93100206677549,16,13
aa                                                                 ,239.102,36.783,239.162,36.67,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,13637.303873842577,-2618776.259564108,-4376002.92074173,3812736.6551497206,-2618041.8199690045,-4385190.825094595,3802671.4186106836,239.132,36.7265,239.13202197688844,36.72650404944896,-2618410.5409854203,-4380599.367937825,3807706.248911303,-2618410.5409854203,-4380599.367937825,7.5,239.13202197688844,36.72650404944896,17,13
aaa                                                                ,237.906,38.062,238.001,38.029,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,9107.941395976268,-2663652.875783952,-4247214.478706916,3925617.6572240503,-2657804.739127701,-4253541.889050795,3922729.512505231,237.95350000000002,38.045500000000004,237.95351066017034,38.04550961924717,-2660729.485866993,-4250379.260256656,3924174.5894566244,-2660729.485866993,-4250379.260256656,7.5,237.95351066017034,38.04550961924717,16,13
aaa                                                                ,238.001,38.029,238.074,37.942,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,11592.162078253321,-2657804.739127701,-4253541.889050795,3922729.512505231,-2655530.0204099673,-4261975.208926363,3915109.077754736,238.03750000000002,37.9855,238.03752154906732,37.98550582454187,-2656668.480322434,-4257760.297883892,3918920.9347655857,-2656668.480322434,-4257760.297883892,7.5,238.03752154906732,37.98550582454187,16,13
aaa                                                                ,238.118,37.92,238.167,37.852,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,8691.743123847498,-2653050.077332595,-4265289.4418152515,3913180.640632868,-2651849.1079521473,-4271499.503048718,3907216.370464653,238.14249999999998,37.885999999999996,238.1425112649933,37.88600264784292,-2652450.210297718,-4268395.458521333,3910199.4262550175,-2652450.210297718,-4268395.458521333,7.5,238.1425112649933,37.88600264784292,16,13
aaa                                                                ,238.167,37.852,238.208,37.817,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,5302.622263912129,-2651849.1079521473,-4271499.503048718,3907216.370464653,-2650048.7597384495,-4275423.919962225,3904144.379648704,238.1875,37.8345,238.18750484250018,37.834501810161406,-2650949.163651545,-4273462.078575049,3905680.716115338,-2650949.163651545,-4273462.078575049,7.5,238.18750484250018,37.83450181016141,16,13
aaa                                                                ,238.208,37.817,238.305,37.72,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,-3.5,1.7,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,13746.044372996867,-2650048.7597384495,-4275423.919962225,3904144.379648704,-2646275.6797546535,-4285521.927632564,3895622.966360905,238.25650000000002,37.7685,238.25653167562223,37.768510180310926,-2648163.7626543734,-4280475.395469671,3899885.964545888,-2648163.7626543734,-4280475.395469671,7.5,238.25653167562223,37.768510180310926,16,13
aaa                                                                ,238.305,37.72,238.326,37.698,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,3064.532408867501,-2646275.6797546535,-4285521.927632564,3895622.966360905,-2645490.0103639406,-4287764.244310843,3893688.720454305,238.3155,37.709,238.31550155198943,37.70900047781188,-2645882.9216814046,-4286643.209012757,3894655.9571929453,-2645882.9216814046,-4286643.209012757,7.5,238.31550155198943,37.70900047781188,16,13
aaa                                                                ,238.326,37.698,238.368,37.639,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,7524.13569852728,-2645490.0103639406,-4287764.244310843,3893688.720454305,-2644447.6335632517,-4293113.890952467,3888498.5912523745,238.34699999999998,37.6685,238.3470083121164,37.66850194337742,-2644969.2835721117,-4290439.810529124,3891094.342560441,-2644969.2835721117,-4290439.810529124,7.5,238.3470083121164,37.66850194337742,16,13
aaa                                                                ,238.368,37.639,238.426,37.557,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,10443.386829777213,-2644447.6335632517,-4293113.890952467,3888498.5912523745,-2643011.578229874,-4300525.51069819,3881278.344913685,238.397,37.598,238.39701591269167,37.59800370552551,-2643730.494799171,-4296821.134235182,3884889.789013047,-2643730.494799171,-4296821.134235182,7.5,238.39701591269167,37.59800370552551,16,13
aaa                                                                ,238.426,37.557,238.477,37.457,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,11979.777839029824,-2643011.578229874,-4300525.51069819,3881278.344913685,-2642720.3157122554,-4308644.297891865,3872462.408944038,238.4515,37.507000000000005,238.45151700748238,37.50700296452459,-2642867.1155115734,-4304586.795409348,3876872.1144827614,-2642867.1155115734,-4304586.795409348,7.5,238.45151700748238,37.50700296452459,18,13
aaa                                                                ,238.477,37.457,238.512,37.37,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,10140.688490401071,-2642720.3157122554,-4308644.297891865,3872462.408944038,-2643156.064502661,-4315267.11158776,3864782.9480904685,238.49450000000002,37.4135,238.49451012009365,37.41350145560078,-2642939.0269750305,-4311957.062822024,3868623.9219637983,-2642939.0269750305,-4311957.062822024,7.5,238.49451012009365,37.41350145560078,18,13
aaa                                                                ,238.512,37.37,238.534,37.298,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,8225.248723701765,-2643156.064502661,-4315267.11158776,3864782.9480904685,-2644031.9639595314,-4320420.745900826,3858420.7926908475,238.523,37.334,238.52300524927438,37.33400062113714,-2643594.564601824,-4317844.823892761,3861602.687526152,-2643594.564601824,-4317844.823892761,7.5,238.52300524927438,37.33400062113714,18,13
aaa                                                                ,238.534,37.298,238.718,37.28,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,16437.7925616523,-2644031.9639595314,-4320420.745900826,3858420.7926908475,-2630773.013716369,-4329925.236250538,3856829.301421236,238.62599999999998,37.289,238.62601095784152,37.28903576015056,-2637404.6714053885,-4325176.562409486,3857628.2564228126,-2637404.6714053885,-4325176.562409486,7.5,238.62601095784152,37.28903576015056,17,13
aaa                                                                ,238.718,37.28,238.746,37.232,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,5877.805263754177,-2630773.013716369,-4329925.236250538,3856829.301421236,-2630332.1721716956,-4333971.017124783,3852583.4641549187,238.732,37.256,238.73200444132908,37.25600087643543,-2630552.8730793465,-4331948.584777997,3854706.798485835,-2630552.8730793465,-4331948.584777997,7.5,238.73200444132908,37.25600087643544,17,13
aaa                                                                ,238.746,37.232,238.781,37.185,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,6071.30579712752,-2630332.1721716956,-4333971.017124783,3852583.4641549187,-2629321.338271079,-4338278.186108808,3848423.4618300353,238.76350000000002,37.2085,238.76350542662573,37.208501339380845,-2629827.0541678783,-4336125.090567704,3850503.9054174367,-2629827.0541678783,-4336125.090567704,7.5,238.76350542662573,37.208501339380845,17,13
aaa                                                                ,238.781,37.185,238.854,37.119,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,9782.90653420776,-2629321.338271079,-4338278.186108808,3848423.4618300353,-2626082.9789221063,-4345415.824194827,3842577.3855801267,238.8175,37.152,238.81751586129383,37.152005712326634,-2627702.9342728206,-4341848.27521221,3845501.56751623,-2627702.9342728206,-4341848.27521221,7.5,238.81751586129383,37.15200571232663,17,13
