lon,lat,east_vel,north_vel,east_sig,north_sig,correlation,other1,tog,name,up_vel,up_sig,east_adjust,north_adjust,up_adjust
239.66,40.56,-7.588,3.979,1,1,0,13,true,BEOW_GPS,0,1,0,0,0
236.301,40.575,-5.393,7.992,0.654,0.64,0.006,10,true,SKYB_PBO,0,1,0,0,0
240.53,40.58,-2.81,2.144,0.9,0.9,0,13,true,N843_GPS,0,1,0,0,0
235.744,40.589,0.515,21.995,0.89,0.85,0.015,10,true,P195_PBO,0,1,0,0,0
239.77,40.59,-6.749,4.175,0.335,0.333,0,13,true,RAIL_GPS,0,1,0,0,0
243.13,40.61,-3.082,0.53,0.6,0.6,0,2,true,BAMO_GPS,0,1,0,0,0
244.88,40.62,-3.634,-0.207,0.335,0.333,0,2,true,POST_GPS,0,1,0,0,0
240.35,40.62,-6.061,3.71,0.719,0.618,0,13,true,SHEL_GPS,0,1,0,0,0
239.5,40.63,-5.295,5.385,0.8,0.7,0,13,true,HORU_GPS,0,1,0,0,0
235.806,40.63,0.066,19.356,1.23,1.08,-0.008,10,true,P318_PBO,0,1,0,0,0
247.472,40.634,-2.699,-0.328,0.8,0.4,0.002,2,true,FLAT_GPS,0,1,0,0,0
248.65,40.635,-1.095,-0.756,0.6,0.6,0.003,1,true,M137_GPS,0,1,0,0,0
235.787,40.637,0.146,21.74,0.9,1,-0.003,10,true,P571_PBO,0,1,0,0,0
245.82,40.64,-3.625,-0.368,0.318,0.316,0,2,true,G300_GPS,0,1,0,0,0
247.718,40.649,-2.498,0.966,0.4,0.4,0.001,2,true,GS26_GCO,0,1,0,0,0
247.88,40.65,-2.455,-0.515,0.337,0.353,0,2,true,CMBB_GPS,0,1,0,0,0
237.393,40.651,-6.544,7.104,1,0.8,-0.003,10,true,CHMS_PBO,0,1,0,0,0
237.058,40.652,-4.948,6.067,1.04,0.81,-0.035,10,true,P203_PBO,0,1,0,0,0
243.58,40.66,-3.038,0.309,0.8,0.9,0,2,true,BELL_GPS,0,1,0,0,0
244.99,40.66,-2.218,-0.961,0.6,0.6,0,2,true,CNBY_GPS,0,1,0,0,0
236.119,40.669,-1.288,13.78,0.52,0.687,0,10,true,CTDM_PBO,0,1,0,0,0
246.722,40.671,-3.2,-1.111,1,1.2,0,2,true,JOBU_GPS,0,1,0,0,0
247.14,40.68,-3.301,-0.529,0.316,0.314,0,2,true,CAMU_GPS,0,1,0,0,0
235.763,40.691,3.548,20.94,0.5,0.5,-0.001,10,true,UPSA_PBO,0,1,0,0,0
243.84,40.71,-2.01,1.196,1.2,1.1,0,2,true,C344_GPS,0,1,0,0,0
235.798,40.715,4.23,19.251,0.77,0.67,-0.114,10,true,P154_PBO,0,1,0,0,0
236.025,40.727,-0.297,14.929,0.56,0.48,0.004,10,true,P417_PBO,0,1,0,0,0
237.681,40.731,-6.639,5.597,0.9,0.6,-0.001,10,true,P471_PBO,0,1,0,0,0
248.742,40.732,-0.392,-0.958,1.1,1.3,-0.002,1,true,GS25_GPS,0,1,0,0,0
237.077,40.748,-6.942,6.711,0.9,0.8,-0.003,10,true,P132_PBO,0,1,0,0,0
244.08,40.77,-3.383,0.785,0.9,0.9,0,2,true,BLMT_GPS,0,1,0,0,0
240.87,40.77,-7.461,2.53,1,0.8,0,31,true,SLR1_GPS,0,1,0,0,0
248.277,40.772,-0.591,-1.347,1.3,1.4,0,1,true,GS48_GPS,0,1,0,0,0
242.89,40.78,-6.384,0.241,0.8,0.9,0,2,true,SUTB_GPS,0,1,0,0,0
248.191,40.781,-1.36,-0.11,0.33,0.32,-0.001,1,true,MUSB_GPS,0,1,0,0,0
236.032,40.791,0.853,15.334,0.6,0.4,-0.001,10,true,P098_PBO,0,1,0,0,0
248.585,40.807,-1.089,0.145,0.4,0.3,0.001,1,true,GS47_GHT,0,1,0,0,0
236.507,40.815,-3.816,7.714,1,0.82,0.051,10,true,P338_PBO,0,1,0,0,0
236.675,40.815,-4.377,6.038,1.05,0.9,0.198,10,true,P378_PBO,0,1,0,0,0
238.53,40.816,-7.069,5.717,1.181,0.843,0.002,12,true,ORMT_PBO,0,1,0,0,0
241.271,40.848,-4.54,2.72,0.88,0.91,0.068,31,true,ALEX_GPS,0,1,0,0,0
241.25,40.86,-7.218,0.514,1.2,0.9,0,31,true,ORVB_GPS,0,1,0,0,0
238.26,40.87,-8.68,6.231,1,0.9,0,10,true,H300_GPS,0,1,0,0,0
236.267,40.875,-0.903,8.744,0.69,0.6,-0.045,10,true,P411_PBO,0,1,0,0,0
235.925,40.876,1.355,17.036,0.7,0.7,0,10,true,P649_PBO,0,1,0,0,0
236.137,40.88,-0.004,13.794,1.08,0.975,0.001,10,true,P020_PBO,0,1,0,0,0
242.2,40.91,-2.23,-1.027,1.3,0.9,0,31,true,C280_GPS,0,1,0,0,0
244.18,40.91,-4.159,-0.02,0.4,0.4,0,2,true,E300_GPS,0,1,0,0,0
244.183,40.915,-4.255,0.13,0.4,0.364,0.004,2,true,CROW_GPS,0,1,0,0,0
240.35,40.92,-3.89,3.151,0.9,0.8,0,13,true,HLNB_GPS,0,1,0,0,0
241.97,40.94,-4.347,1.283,1,0.8,0,31,true,BEAV_GPS,0,1,0,0,0
242.53,40.94,-2.698,0.658,0.9,0.9,0,2,true,G298_GPS,0,1,0,0,0
241.75,40.94,-4.666,0.093,1.5,0.9,0,31,true,HSPR_GPS,0,1,0,0,0
236.377,40.944,-2.752,8.703,0.69,0.66,0.02,10,true,P423_PBO,0,1,0,0,0
244.38,40.95,-3.338,-1.73,0.9,1,0,2,true,H200_GPS,0,1,0,0,0
235.883,40.975,4.04,14.577,0.5,0.46,-0.062,10,true,DDSN_PBO,0,1,0,0,0
238.46,40.98,-4.151,9.623,1,1,0,12,true,P19A_GPS,0,1,0,0,0
237.585,40.998,-5.13,6.3,1,0.5,-0.009,10,true,SBCC_PBO,0,1,0,0,0
240.22,41,-5.693,2.657,0.7,0.8,0,13,true,OAKR_GPS,0,1,0,0,0
242.43,41.01,-1.999,-0.538,0.8,0.9,0,2,true,BURR_GPS,0,1,0,0,0
247.77,41.016,-1.54,-0.86,0.32,0.31,0.008,2,true,KELY_GPS,0,1,0,0,0
238.6,41.05,-10.131,3.818,1,1,0,12,true,LOWE_GPS,0,1,0,0,0
235.849,41.054,3.373,16.454,0.392,0.374,-0.001,10,true,REUB_GPS,0,1,0,0,0
244.89,41.1,-2.277,-0.556,0.8,0.9,0,2,true,B387_GPS,0,1,0,0,0
238.71,41.1,-9.916,7.514,0.9,0.9,0,12,true,F300_GPS,0,1,0,0,0
245.2,41.11,-2.65,-1.972,1,1,0,2,true,MCOY_GPS,0,1,0,0,0
236.117,41.152,2.654,10.816,0.748,0.738,-0.004,10,true,P559_PBO,0,1,0,0,0
240.581,41.173,-4.19,2.25,0.7,0.73,0.018,13,true,MAGO_GPS,0,1,0,0,0
239.05,41.18,-6.178,8.602,1,0.9,0,13,true,A435_GPS,0,1,0,0,0
235.905,41.192,4.018,13.181,0.93,0.93,0.121,10,true,P436_PBO,0,1,0,0,0
243.59,41.21,-2.277,-0.792,0.6,0.7,0,2,true,U698_GPS,0,1,0,0,0
243.29,41.22,-3.402,-0.177,0.7,0.7,0,2,true,6683_GPS,0,1,0,0,0
248.071,41.253,-1.362,-0.151,0.427,0.361,0.013,1,true,CSTL_GPS,0,1,0,0,0
240.064,41.276,-1.907,2.944,2,2,0.006,13,true,P502_PBO,0,1,0,0,0
242.31,41.28,-2.281,0.268,0.9,0.9,0,2,true,OBSD_GPS,0,1,0,0,0
237.794,41.294,-3.719,5.495,1.4,1.5,-0.002,10,true,P464_PBO,0,1,0,0,0
240.376,41.358,-4.002,3.036,0.6,0.6,-0.002,13,true,IMPS_PBO,0,1,0,0,0
241.98,41.41,-2.096,2.183,0.6,0.7,0,31,true,SHLD_GPS,0,1,0,0,0
239.13,41.43,-5.746,5.299,0.7,0.8,0,13,true,CHLK_GPS,0,1,0,0,0
238.54,41.43,-5.598,3.621,0.4,0.4,0,13,true,PL20_GPS,0,1,0,0,0
241.8,41.45,-2.607,1.09,0.8,1,0,31,true,BLAB_GPS,0,1,0,0,0
238.73,41.48,-4.676,2.514,0.4,0.4,0,13,true,HELO_GPS,0,1,0,0,0
239.3,41.49,-2.624,3.292,0.9,0.9,0,13,true,HICK_GPS,0,1,0,0,0
238.96,41.51,-7.652,4.905,0.7,0.8,0,13,true,02SS_GPS,0,1,0,0,0
239.5,41.51,-4.822,3.388,0.755,0.658,0,13,true,ALKA_GPS,0,1,0,0,0
244.168,41.511,-2.84,-0.62,0.8,0.75,-0.009,2,true,ALGO_GPS,0,1,0,0,0
235.967,41.522,2.999,10.611,1.45,1.32,-0.148,10,true,P332_PBO,0,1,0,0,0
239.98,41.55,-2.657,3.866,0.7,0.8,0,13,true,AGGI_GPS,0,1,0,0,0
239.74,41.55,-5.379,4.076,0.9,0.9,0,13,true,CARL_GPS,0,1,0,0,0
237.474,41.555,-4.43,4.38,1.13,1.39,-0.173,10,true,FARO_GPS,0,1,0,0,0
235.914,41.559,1.179,9.037,1.3,1.4,0.004,10,true,WKPK_PBO,0,1,0,0,0
240.215,41.583,-4.02,2.53,0.66,0.69,0.008,13,true,PTSG_GPS,0,1,0,0,0
248.435,41.607,-0.76,0.049,1.6,1.6,0.003,1,true,13DD_GPS,0,1,0,0,0
238.51,41.616,-5.803,3.379,1.3,1.4,0.002,13,true,LEWI_PBO,0,1,0,0,0
238.7,41.63,-4.664,5.615,0.4,0.4,0,13,true,SIST_GPS,0,1,0,0,0
247.668,41.635,-2.262,-0.833,0.3,0.2,-0.003,2,true,GS43_GPS,0,1,0,0,0
238.742,41.671,-2.44,4.05,1.58,1.61,0.027,13,true,WES2_GPS,0,1,0,0,0
248.764,41.692,-0.156,-0.759,0.9,0.5,0.003,1,true,X137_GPS,0,1,0,0,0
238.72,41.71,-6.154,3.614,0.4,0.4,0,13,true,N067_GPS,0,1,0,0,0
238.493,41.712,-3.8,4.679,0.8,1,0.001,13,true,P606_PBO,0,1,0,0,0
238.47,41.72,-5.975,4.723,0.5,0.5,0,13,true,LL92_GPS,0,1,0,0,0
237.29,41.73,-3.575,6.787,0.424,0.421,0,10,true,V209_GPS,0,1,0,0,0
252.744,41.742,-0.545,-0.254,0.8,0.5,0.003,1,true,SIBE_GPS,0,1,0,0,0
249.487,41.75,-1.152,-0.676,1,0.5,0.003,1,true,GS49_GHT,0,1,0,0,0
247.377,41.757,-2.758,-0.426,0.3,0.3,0.002,2,true,GS11_GPS,0,1,0,0,0
268.42,41.77,0.102,0.021,0.332,0.321,0,1,true,WICK_GPS,0,1,0,0,0
235.745,41.783,2.599,11.685,0.392,0.373,-0.002,10,true,MONB_GPS,0,1,0,0,0
247.302,41.803,-2.857,-0.824,0.3,0.3,0.002,2,true,LEEF_GPS,0,1,0,0,0
246.988,41.817,-2.657,-1.717,1.2,1.2,-0.001,2,true,6813_GPS,0,1,0,0,0
241.42,41.83,-2.1,1.107,0.8,0.9,0,31,true,BR02_GPS,0,1,0,0,0
236.807,41.842,0.291,6.468,0.72,0.6,0.035,10,true,P319_PBO,0,1,0,0,0
240.98,41.87,-3.519,2.599,0.346,0.346,0,31,true,RATT_GPS,0,1,0,0,0
236.156,41.874,1.971,8.923,1.12,1.02,0.126,10,true,P371_PBO,0,1,0,0,0
240.95,41.88,-3.636,-0.973,0.8,1,0,31,true,E843_GPS,0,1,0,0,0
240.76,41.88,-1.653,1.735,0.7,0.8,0,31,true,MONI_GPS,0,1,0,0,0
241.15,41.89,-2.418,2.718,0.8,0.9,0,31,true,MICK_GPS,0,1,0,0,0
240.53,41.9,-2.272,2.344,0.8,1,0,31,true,CNWY_GPS,0,1,0,0,0
239.697,41.902,-4.75,3.66,0.51,0.51,-0.001,13,true,JRDR_GPS,0,1,0,0,0
235.842,41.933,1.899,11.34,0.743,0.728,-0.024,10,true,THU1_GPS,0,1,0,0,0
243.813,41.962,-3.21,0.6,0.76,0.71,0.018,2,true,FLAT_GPS,0,1,0,0,0
236.063,41.986,0.338,7.954,0.77,0.61,-0.022,10,true,P330_PBO,0,1,0,0,0
236.211,41.993,2.158,8.529,1.65,1.46,-0.105,10,true,P182_PBO,0,1,0,0,0
240.646,41.997,-3.74,2.47,0.66,0.7,-0.071,31,true,ICEB_GPS,0,1,0,0,0
242.284,42.013,-3.89,1.49,1.05,1.07,0.012,2,true,SCAR_GPS,0,1,0,0,0
240.52,42.02,-4.26,1.844,0.9,1,0,31,true,GABB_GPS,0,1,0,0,0
235.732,42.046,2.692,10.639,0.622,0.57,-0.104,10,true,DOUG_GPS,0,1,0,0,0
255.089,42.052,-1.03,-0.01,0.4,0.3,0.003,1,true,Y683_GPS,0,1,0,0,0
237.521,42.065,-3.72,6.34,0.38,0.38,-0.017,10,true,PRES_GPS,0,1,0,0,0
244.897,42.087,-3.31,0.91,0.9,0.89,0.007,2,true,RADA_GPS,0,1,0,0,0
240.048,42.098,-3.52,3.68,0.67,0.75,-0.031,13,true,EASN_GPS,0,1,0,0,0
236.318,42.104,-1.157,8.633,0.791,0.682,-0.134,10,true,GLAC_GPS,0,1,0,0,0
240.15,42.12,-2.583,0.159,1,1,0,13,true,J74X_GPS,0,1,0,0,0
237.99,42.14,-1.776,2.04,1,1,0,13,true,TUFF_GPS,0,1,0,0,0
237.375,42.142,-3.23,5.43,0.77,0.89,-0.065,10,true,DALL_GPS,0,1,0,0,0
237.5,42.15,-1.719,5.857,1.1,1.1,0,10,true,HOTC_GPS,0,1,0,0,0
235.678,42.183,3.15,13.72,0.76,0.7,-0.055,10,true,J090_GPS,0,1,0,0,0
239.64,42.19,-4.621,2.879,0.7,0.8,0,13,true,TRGO_GPS,0,1,0,0,0
237.344,42.191,-1.089,7.305,0.9,1.2,0,10,true,SPMS_PBO,0,1,0,0,0
239.41,42.2,-3.441,2.688,0.9,1,0,13,true,MOOR_GPS,0,1,0,0,0
238.253,42.209,-3.43,5.15,0.4,0.44,-0.068,13,true,4Z9A_GPS,0,1,0,0,0
239.93,42.21,-2.793,2.468,0.7,0.7,0,13,true,OREG_GPS,0,1,0,0,0
247.281,42.212,-3.342,-1.424,1.2,1.2,-0.002,2,true,GS28_GPS,0,1,0,0,0
237.293,42.216,-5.03,7.5,0.68,0.75,-0.042,10,true,A699_GPS,0,1,0,0,0
238.49,42.25,-1.819,5.122,0.8,1,0,13,true,HELI_GPS,0,1,0,0,0
239.28,42.26,-3.447,3.993,0.9,0.9,0,13,true,P208_GPS,0,1,0,0,0
238.22,42.26,-2.082,5.485,0.9,0.4,0.001,13,true,BILL_PBO,0,1,0,0,0
242.19,42.31,-4.18,1.473,0.6,0.7,0,2,true,BLCK_GPS,0,1,0,0,0
238.103,42.318,-3.68,6.21,0.88,0.92,-0.01,13,true,PETE_GPS,0,1,0,0,0
237.123,42.323,-2.46,7.36,0.46,0.53,-0.011,10,true,GREN_GPS,0,1,0,0,0
237.125,42.336,-1.52,6.82,1.61,0.86,-0.259,10,true,LK42_GPS,0,1,0,0,0
238.973,42.393,-3.4,4.72,0.69,0.82,-0.053,13,true,RYAN_1HT,0,1,0,0,0
237.059,42.397,-0.3,6.59,1.75,1.01,-0.172,10,true,MDOI_GPS,0,1,0,0,0
238.65,42.41,-1.388,2.917,0.8,1,0,13,true,HP26_GPS,0,1,0,0,0
238.778,42.418,-5.226,6.176,0.602,0.587,-0.129,13,true,JENS_GPS,0,1,0,0,0
235.572,42.421,3.71,12.82,0.44,0.39,-0.027,10,true,F408_GPS,0,1,0,0,0
236.661,42.423,-1.86,8.54,0.6,0.66,-0.124,10,true,DDMN_GPS,0,1,0,0,0
238.9,42.43,-0.963,1.607,1.1,1,0,13,true,PITR_GPS,0,1,0,0,0
235.572,42.43,4.2,13.17,0.97,0.9,0.005,10,true,NBCG_GPS,0,1,0,0,0
238.79,42.44,-2.272,1.111,1,1,0,13,true,SMEL_GPS,0,1,0,0,0
241.385,42.45,-2.24,0.74,0.87,0.75,-0.061,31,true,S300_GPS,0,1,0,0,0
239.622,42.469,-2.466,3.354,1.1,0.9,-0.001,13,true,I40A_PBO,0,1,0,0,0
237.9,42.473,-3.29,6.3,0.7,0.81,-0.005,13,true,NAIU_GPS,0,1,0,0,0
236.617,42.504,-1.383,8.021,0.9,1.1,-0.001,10,true,CRHS_PBO,0,1,0,0,0
235.941,42.552,2.16,10.73,1.32,1.2,-0.005,10,true,IMP0_GPS,0,1,0,0,0
238.122,42.574,-1.94,6.07,0.61,0.67,-0.028,13,true,S262_GPS,0,1,0,0,0
235.607,42.586,-1.06,12.19,0.98,0.9,-0.012,10,true,R409_GPS,0,1,0,0,0
288.51,42.61,0.461,-1.144,0.418,0.409,0,1,true,W784_GPS,0,1,0,0,0
237.65,42.62,-2.299,6.336,0.616,0.598,0,10,true,Q837_GPS,0,1,0,0,0
236.618,42.621,-2.56,8.71,1.54,1.42,-0.032,10,true,KELS_GPS,0,1,0,0,0
243.534,42.656,-2.38,1.81,0.86,0.84,0.003,2,true,PIE1_GPS,0,1,0,0,0
241.58,42.66,-2.997,1.5,0.6,0.6,0,31,true,LUMP_GPS,0,1,0,0,0
239.451,42.704,-2.22,2.59,0.78,0.92,-0.143,13,true,LKWY_GPS,0,1,0,0,0
236.403,42.719,-1.22,8.9,0.34,0.34,-0.011,10,true,N748_GPS,0,1,0,0,0
241.01,42.72,-3.442,0.524,0.8,0.7,0,31,true,L091_GPS,0,1,0,0,0
237.489,42.741,-1.89,6.77,0.71,0.8,-0.078,10,true,MINE_GPS,0,1,0,0,0
250.442,42.767,-1.912,-0.099,0.3,0.3,0.009,1,true,F23X_GPS,0,1,0,0,0
248.936,42.773,-0.893,-0.967,0.458,0.43,0.007,1,true,1214_GPS,0,1,0,0,0
242.156,42.78,-1.901,1.618,0.541,0.541,0,11,true,BEAT_GLA,0,1,0,0,0
236.164,42.792,-0.02,9.35,0.35,0.35,-0.029,10,true,B317_GPS,0,1,0,0,0
236.747,42.799,-0.6,8.34,0.75,0.74,-0.102,10,true,ALBH_GPS,0,1,0,0,0
235.514,42.801,3.53,12.79,0.43,0.42,-0.012,10,true,AVIA_GPS,0,1,0,0,0
238.17,42.87,-1.785,4.834,0.9,1,0,13,true,HSTN_GPS,0,1,0,0,0
246.132,42.879,-2.522,-1.297,1,1.2,0,2,true,GS19_GPS,0,1,0,0,0
244.162,42.88,-2.76,-0.41,0.81,0.84,-0.024,2,true,OAKR_GPS,0,1,0,0,0
269.752,42.914,-3.912,-5.761,1.6,1.6,0.016,1,true,WILL_GPS,0,1,0,0,0
241.993,42.923,-2.61,0.29,0.88,0.77,-0.028,11,true,ROBI_GPS,0,1,0,0,0
240.07,42.93,-1.952,2.852,0.507,0.51,0,13,true,HYAT_GPS,0,1,0,0,0
242.76,42.93,-2.761,-0.853,0.9,1,0,11,true,SINK_GPS,0,1,0,0,0
240.001,42.954,-2.48,3.56,0.62,0.7,-0.045,13,true,4S9B_GPS,0,1,0,0,0
235.986,42.967,2.03,9.235,1.1,1.4,0.002,10,true,P643_PBO,0,1,0,0,0
236.222,43.002,-0.14,9.31,0.43,0.43,-0.003,10,true,BLK4_GPS,0,1,0,0,0
239.23,43.01,-3.527,3.277,0.628,0.6,0,13,true,TMBR_GPS,0,1,0,0,0
243.588,43.075,-1.96,0.42,0.97,1,-0.043,2,true,COEU_GPS,0,1,0,0,0
236.756,43.119,0.395,7.794,0.52,0.472,0.005,10,true,CHZZ_GPS,0,1,0,0,0
238.94,43.12,-1.688,4.606,0.6,0.6,0,13,true,ROUN_GPS,0,1,0,0,0
235.825,43.124,1.99,10.09,0.54,0.56,-0.015,10,true,LION_GPS,0,1,0,0,0
238.939,43.125,-2.12,4.47,1.45,1.32,0.011,13,true,PAUL_GPS,0,1,0,0,0
236.545,43.126,0.06,7.92,0.73,0.79,-0.032,10,true,CLAT_GPS,0,1,0,0,0
236.589,43.129,-0.68,8.53,0.66,0.72,-0.035,10,true,ANAW_GPS,0,1,0,0,0
238.2,43.13,-2.723,7.111,0.5,0.512,0,13,true,BATT_GPS,0,1,0,0,0
244.269,43.131,-0.12,-0.96,0.97,0.9,-0.005,2,true,ROSW_GPS,0,1,0,0,0
238.195,43.133,-2.723,7.111,0.5,0.512,-0.077,13,true,ASTO_GPS,0,1,0,0,0
236.571,43.14,0.94,8.122,0.7,0.8,-0.002,10,true,ECCO_PBO,0,1,0,0,0
237.536,43.16,-0.65,5.99,0.38,0.4,-0.005,10,true,AZAL_GPS,0,1,0,0,0
239.31,43.17,-1.649,2.392,0.9,0.9,0,13,true,79JR_GPS,0,1,0,0,0
241.7,43.17,-2.03,-1.405,0.9,1,0,11,true,SNDS_GPS,0,1,0,0,0
241.549,43.216,-2.62,1.23,0.73,0.72,-0.042,11,true,0226_GPS,0,1,0,0,0
237.572,43.228,-0.99,4.88,0.66,0.71,-0.067,10,true,RELA_GLA,0,1,0,0,0
236.607,43.242,-1.67,9.39,0.93,0.73,-0.084,10,true,CHUR_GPS,0,1,0,0,0
246.759,43.244,-2.278,-0.261,0.43,0.367,0.006,2,true,FILB_GPS,0,1,0,0,0
236.645,43.246,-0.89,7.52,0.4,0.41,-0.018,10,true,NESK_GPS,0,1,0,0,0
239.36,43.29,-1.332,2.69,0.9,1,0,13,true,J789_GPS,0,1,0,0,0
238.825,43.313,-1.55,4.45,0.7,0.69,-0.024,13,true,YSSK_GPS,0,1,0,0,0
237.26,43.34,-1.341,6.357,0.487,0.495,0,10,true,SHON_GPS,0,1,0,0,0
235.801,43.34,4.49,11.56,0.97,1.11,-0.096,10,true,D706_GPS,0,1,0,0,0
235.676,43.344,5.08,11.27,0.58,0.45,-0.064,10,true,FAIR_GPS,0,1,0,0,0
235.67,43.35,5.08,11.27,0.58,0.45,-0.064,10,true,RCM5_GPS,0,1,0,0,0
236.942,43.363,0.65,6.914,1,0.6,0,10,true,P022_PBO,0,1,0,0,0
236.935,43.372,-0.21,7.06,0.35,0.36,-0.019,10,true,ORVB_GPS,0,1,0,0,0
239.46,43.39,-0.312,3.786,0.9,1,0,13,true,EARN_GPS,0,1,0,0,0
239.69,43.43,-0.187,2.977,0.8,0.9,0,13,true,UU83_GPS,0,1,0,0,0
247.195,43.449,-2.197,-1.522,1.6,1.3,0.001,2,true,GS34_GPS,0,1,0,0,0
236.681,43.465,0.84,7.75,1.02,0.87,-0.124,10,true,R378_GPS,0,1,0,0,0
239.88,43.48,0.036,3.57,0.9,0.9,0,11,true,PARS_GPS,0,1,0,0,0
244.442,43.49,-2.57,0.26,1.24,0.85,-0.018,2,true,RUST_GPS,0,1,0,0,0
250.31,43.501,-0.886,-0.296,1.6,1.7,-0.003,1,true,7288_GPS,0,1,0,0,0
238.056,43.53,-0.57,5.04,0.9,0.75,-0.003,10,true,CBL1_GPS,0,1,0,0,0
245.586,43.563,-2.135,-0.137,0.384,0.444,-0.003,2,true,FTS1_GPS,0,1,0,0,0
240.934,43.585,-1.87,1.12,0.72,0.76,-0.059,11,true,RENF_GPS,0,1,0,0,0
237.347,43.586,-0.05,7.45,0.66,0.75,-0.065,10,true,DDSN_GPS,0,1,0,0,0
240.02,43.59,-2.069,1.357,0.61,0.6,0,11,true,0047_GPS,0,1,0,0,0
240.017,43.59,-2.069,1.357,0.61,0.6,-0.089,11,true,BRMU_GPS,0,1,0,0,0
236.667,43.623,1.258,7.12,0.6,1,-0.001,10,true,VDCY_PBO,0,1,0,0,0
236.417,43.644,0.68,8.88,1.54,1.85,-0.058,10,true,S509_GPS,0,1,0,0,0
236.274,43.66,2.23,8.72,0.61,0.62,-0.056,10,true,BCHR_GPS,0,1,0,0,0
249.403,43.674,-1.326,-0.802,0.505,0.507,0.002,1,true,RKBU_GPS,0,1,0,0,0
238.31,43.68,-3.17,6.335,0.492,0.5,0,13,true,TUNG_GPS,0,1,0,0,0
236.762,43.706,1.5,6.38,0.68,0.83,-0.004,10,true,HLID_GPS,0,1,0,0,0
241.923,43.744,-1.81,1.12,1.2,0.84,-0.157,11,true,EOUT_GPS,0,1,0,0,0
237.5,43.75,0.262,5.769,0.507,0.487,0,10,true,MOND_GPS,0,1,0,0,0
239.4,43.81,-0.777,2.485,0.557,0.536,0,11,true,BRAM_GPS,0,1,0,0,0
255.814,43.881,-0.962,-1.027,1.2,0.7,0.004,1,true,Y129_GPS,0,1,0,0,0
235.886,43.885,5.8,10.74,0.68,0.73,0.001,10,true,PRDS_GPS,0,1,0,0,0
248.55,43.919,-2.175,-1.654,0.5,0.4,0.005,1,true,GS12_GPS,0,1,0,0,0
237.205,43.922,2.2,5.63,1.08,1.07,-0.009,10,true,ICEH_GPS,0,1,0,0,0
252.612,43.953,-0.564,-1.15,0.6,0.5,0.007,1,true,1PDI_GPS,0,1,0,0,0
241.068,43.96,-1.41,1.27,0.76,0.71,-0.089,11,true,CHLO_GLA,0,1,0,0,0
237.686,43.963,1.77,4.59,0.65,0.67,-0.029,10,true,OGIL_GPS,0,1,0,0,0
236.681,43.986,1.92,8.3,0.67,0.71,-0.071,10,true,CC25_GPS,0,1,0,0,0
236.14,44.019,4.52,9.56,1.56,1.54,-0.012,10,true,DISC_GPS,0,1,0,0,0
236.45,44.038,2.73,7.71,0.52,0.56,-0.082,10,true,POWE_GPS,0,1,0,0,0
237.113,44.052,3.976,5.31,1.2,1.3,-0.007,10,true,CGDM_PBO,0,1,0,0,0
238.72,44.06,0.26,3.327,0.602,0.585,0,11,true,OVRP_GPS,0,1,0,0,0
236.837,44.079,1.99,7.12,0.82,0.94,-0.122,10,true,CUGR_GPS,0,1,0,0,0
288.84,44.099,0.484,0.154,0.9,0.8,-0.002,1,true,P408_PBO,0,1,0,0,0
246.021,44.109,-1.277,-1.494,1.2,1.2,-0.004,2,true,CERR_GPS,0,1,0,0,0
237.765,44.119,0.98,5.12,1.21,1.03,-0.038,10,true,CHAS_GPS,0,1,0,0,0
240.143,44.119,-0.81,2.27,0.48,0.51,-0.053,11,true,GOBS_GPS,0,1,0,0,0
238.151,44.12,-3.35,11.08,0.77,0.79,0,10,true,GAGE_GPS,0,1,0,0,0
236.803,44.149,2.42,5,0.91,0.99,-0.109,10,true,ALTA_GPS,0,1,0,0,0
237.43,44.15,1.349,4.769,0.594,0.545,0,10,true,T128_GPS,0,1,0,0,0
237.67,44.17,1.002,2.351,1.3,1.2,0,10,true,BORA_GPS,0,1,0,0,0
235.883,44.17,5.91,9.02,1.49,1.5,-0.006,10,true,MAWY_GPS,0,1,0,0,0
236.433,44.185,3,9.08,0.56,0.61,-0.004,10,true,REST_GPS,0,1,0,0,0
248.474,44.185,-2.566,-2.452,0.6,0.8,-0.008,1,true,GS20_GPS,0,1,0,0,0
237.98,44.19,-1.367,6.84,1,0.9,0,10,true,COON_GPS,0,1,0,0,0
237.17,44.208,2.35,6.4,1,1.02,-0.178,10,true,CABL_GPS,0,1,0,0,0
238.91,44.21,1.523,6.907,0.8,0.8,0,11,true,D280_GPS,0,1,0,0,0
242.417,44.259,-4.91,3.4,2,1.48,0.256,11,true,ROGE_1HT,0,1,0,0,0
239.07,44.26,0.043,3.001,0.8,0.8,0,11,true,HNTO_GPS,0,1,0,0,0
238.852,44.26,-0.013,3.521,0.515,0.515,0,11,true,MYT1_GPS,0,1,0,0,0
238.803,44.269,-0.62,4.17,1.31,1.27,-0.144,11,true,D639_GPS,0,1,0,0,0
238.24,44.29,-0.732,5.431,0.7,0.7,0,10,true,BLAC_GPS,0,1,0,0,0
238.426,44.297,1.893,2.081,1.4,1.5,0,10,true,P597_PBO,0,1,0,0,0
239.135,44.301,-0.43,4.19,0.58,0.55,-0.061,11,true,MILL_GPS,0,1,0,0,0
238.444,44.306,0.924,3.862,0.52,0.527,-0.032,10,true,PBL2_GPS,0,1,0,0,0
