lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,depth,x,y,z,block_label,model_east_vel,model_north_vel,model_east_vel_residual,model_east_vel_rotation,model_north_vel_rotation,model_east_elastic_segment,model_north_elastic_segment,model_east_vel_tde,model_north_vel_tde,model_east_vel_block_strain_rate,model_north_vel_block_strain_rate
135.0240,34.5770,0.0050,0,950359_G,7.4410,-0.0410,2.3950,2.3170,1,0,1,0,0,0,0.0000,-3708719.8409,3705614.1318,3613609.3465,10,4.9805,2.3696,2.4106,12.8225,-1.6089,3.9615,-0.6424,3.8805,-3.3361,0.0000,0.0000
135.0340,35.6850,0.0010,0,960640_G,9.3300,1.0540,2.0490,2.3850,1,0,1,0,0,0,0.0000,-3659233.4938,3654893.2031,3714312.5035,5,10.6759,0.3617,-0.6923,12.6607,-0.9182,0.1239,0.0613,1.8609,-1.3412,0.0000,0.0000
135.0460,48.5210,0.0030,0,KHAJ_GPS,8.4600,0.3700,1.0600,1.0200,1,0,1,0,0,0,0.0000,-2984579.5811,2979791.0765,4770480.1987,5,6.3985,-0.7855,-1.1555,6.0947,-0.9149,-0.6451,0.2183,0.3413,-0.3478,0.0000,0.0000
135.0660,34.2710,0.0060,0,950369_G,5.1090,7.7780,2.9240,2.3980,1,0,1,0,0,0,0.0000,-3725044.5331,3716472.5170,3585558.0763,16,1.5631,4.4348,-3.3432,4.8326,1.1848,-2.5946,1.3413,5.8640,-4.5913,0.0000,0.0000
135.1640,35.2920,-0.0010,0,950329_G,7.8270,1.5240,2.0390,2.0510,1,0,1,0,0,0,0.0000,-3685496.7951,3664458.6663,3678750.8094,10,9.5254,0.1818,-1.3422,12.1950,-1.5261,0.2356,0.0052,2.4341,-1.7130,0.0000,0.0000
135.1680,34.0250,0.0020,0,960652_G,1.4950,7.0060,3.9540,2.6240,1,0,1,0,0,0,0.0000,-3742537.9141,3720654.6279,3562932.8597,13,-2.5074,7.8519,0.8459,5.5043,2.8212,-0.9489,0.5469,8.9607,-5.5775,0.0000,0.0000
135.1720,34.6870,0.0000,0,950356_G,5.1740,-0.1660,4.0380,2.6220,1,0,1,0,0,0,0.0000,-3713352.1816,3691124.1264,3623667.9926,10,4.9886,1.9375,2.1035,12.7241,-1.5213,3.9463,-0.7345,3.7892,-2.7243,0.0000,0.0000
135.1730,35.7520,-0.0060,0,950327_G,9.7700,1.0230,2.2310,2.4560,1,0,1,0,0,0,0.0000,-3665006.4960,3642940.6700,3720357.7947,5,10.6416,0.2818,-0.7412,12.6265,-0.8807,0.1066,0.0717,1.8783,-1.2342,0.0000,0.0000
135.1800,33.9140,0.0060,0,950372_G,-6.1440,6.3720,2.2250,2.4330,1,0,1,0,0,0,0.0000,-3748206.1880,3724729.1919,3552702.3913,13,-4.1735,8.6157,2.2437,5.9152,2.8573,-0.6455,0.3558,10.7343,-6.1142,0.0000,0.0000
135.1820,35.1050,-0.0030,0,950343_G,10.9300,-0.7460,2.4500,2.3410,1,0,1,0,0,0,0.0000,-3695145.0464,3671744.0501,3661768.7226,10,9.0788,0.5742,1.3202,12.3585,-1.5154,0.4882,-0.1469,2.7915,-1.9428,0.0000,0.0000
135.2160,34.8120,-0.0060,0,950351_G,5.9650,3.0620,2.0670,2.1410,1,0,1,0,0,0,0.0000,-3710565.6768,3682693.6139,3635082.0577,10,6.2381,1.6688,-1.3932,12.6143,-1.4953,2.8473,-0.7883,3.5289,-2.3758,0.0000,0.0000
135.2210,34.1580,-0.0070,0,940069_G,-2.3850,2.4970,2.1280,2.3990,1,0,1,0,0,0,0.0000,-3740097.2157,3711355.4963,3575173.3746,13,-0.8859,6.8386,4.3416,5.0138,2.9808,-1.3666,0.7533,7.2663,-4.6110,0.0000,0.0000
135.2330,35.5500,-0.0050,0,940057_G,7.6970,2.4920,4.3940,3.6430,1,0,1,0,0,0,0.0000,-3678108.8534,3648314.9285,3702116.2741,5,10.4708,0.4660,-2.0260,12.7252,-0.8645,0.1220,0.0706,2.1324,-1.4011,0.0000,0.0000
135.3260,34.9770,-0.0100,0,950348_G,6.5250,2.9520,1.9730,2.1400,1,0,1,0,0,0,0.0000,-3710169.5011,3668187.8669,3650122.1223,10,8.3854,0.8038,-2.1482,12.4684,-1.4302,0.7293,-0.2494,3.3536,-1.9846,0.0000,0.0000
135.3420,34.7910,-0.0010,0,950353_G,4.1690,2.7640,2.4060,2.1720,1,0,1,0,0,0,0.0000,-3719602.8185,3675460.9660,3633165.7024,10,4.9355,0.6703,-2.0937,12.6308,-1.4207,3.7888,0.1244,3.9065,-2.2154,0.0000,0.0000
135.3580,34.2560,-0.0110,0,950368_G,0.1270,4.9040,2.0730,2.1540,1,0,1,0,0,0,0.0000,-3744604.3282,3698099.6342,3584180.3780,13,-0.5607,6.1884,1.2844,4.6555,3.3935,-1.3816,0.7111,6.5979,-3.5061,0.0000,0.0000
135.3640,34.4060,-0.0070,0,950340_G,1.3860,3.8890,2.0360,2.1750,1,0,1,0,0,0,0.0000,-3738301.6882,3691102.0625,3597946.2911,16,1.1268,3.3270,-0.5620,4.8021,1.2327,-1.8471,0.8900,5.5224,-2.9843,0.0000,0.0000
135.3670,35.1640,-0.0040,0,950331_G,6.8060,2.5050,2.0360,2.0570,1,0,1,0,0,0,0.0000,-3704296.0424,3657142.7441,3667130.9277,10,9.1157,0.2717,-2.2333,12.3041,-1.4059,0.2071,0.0598,2.9813,-1.7374,0.0000,0.0000
135.3800,34.7240,-0.0080,0,950355_G,1.8410,1.6150,2.0600,2.1800,1,0,1,0,0,0,0.0000,-3725061.1262,3675974.8769,3627048.3553,16,4.1592,2.2778,0.6628,4.7221,1.2353,-3.6648,1.2042,4.2277,-2.2467,0.0000,0.0000
135.3850,33.9620,0.0010,0,950371_G,-6.5100,5.5100,2.1650,2.2750,1,0,1,0,0,0,0.0000,-3759388.9905,3709202.9004,3557128.0162,13,-4.0295,7.3168,1.8068,5.7440,3.4748,-0.6876,0.3767,10.4612,-4.2187,0.0000,0.0000
135.3960,33.7440,-0.0040,0,950375_G,-9.5470,6.6060,2.2770,2.1970,1,0,1,0,0,0,0.0000,-3769709.8535,3717957.9844,3537008.2709,13,-7.4466,7.7478,1.1418,6.5507,3.5079,-0.4150,0.2118,14.4123,-4.4517,0.0000,0.0000
135.4160,35.4820,-0.0050,0,960641_G,8.2270,-0.3670,2.1020,2.3080,1,0,1,0,0,0,0.0000,-3692869.3511,3639630.2910,3695965.2003,5,10.2479,0.4841,0.8511,12.7569,-0.8151,0.1023,0.0962,2.4067,-1.3954,0.0000,0.0000
135.4310,34.0840,-0.0080,0,960651_G,-3.5570,3.2620,2.0750,2.4170,1,0,1,0,0,0,0.0000,-3756961.2891,3700859.7485,3568365.2357,13,-2.6104,6.7293,3.4673,5.2943,3.6133,-0.8685,0.4633,8.7733,-3.5793,0.0000,0.0000
135.4810,34.5270,-0.0120,0,950337_G,-0.6480,3.1590,1.9170,2.1580,1,0,1,0,0,0,0.0000,-3740405.1635,3678124.8906,3609032.8294,16,1.3192,2.6956,-0.4634,4.7730,1.2515,-1.8818,0.8356,5.3357,-2.2798,0.0000,0.0000
135.4960,33.5540,-0.0090,0,960653_G,-13.7040,8.7330,2.7140,2.7700,1,0,1,0,0,0,0.0000,-3784537.6485,3719574.1821,3519430.9415,13,-10.7420,7.8165,-0.9165,7.2569,3.8091,-0.2907,0.1312,18.2896,-4.1387,0.0000,0.0000
135.5010,34.8380,-0.0010,0,940067_G,2.4650,0.6110,2.2090,2.1590,1,0,1,0,0,0,0.0000,-3727661.1638,3663034.5377,3637454.0113,10,8.7695,-0.0574,-0.6684,12.5875,-1.3266,-0.4322,0.6330,4.2502,-1.9022,0.0000,0.0000
135.5080,33.7850,-0.0010,0,950374_G,-8.2950,7.1120,2.4300,2.1860,1,0,1,0,0,0,0.0000,-3775163.9219,3708807.2545,3540796.1779,13,-7.3331,6.8172,-0.2948,6.4030,3.8452,-0.4425,0.2283,14.1787,-3.2003,0.0000,0.0000
135.5180,34.6780,0.0000,0,950336_G,-0.9150,2.0190,1.9770,2.1090,1,0,1,0,0,0,0.0000,-3735980.5075,3669031.4108,3622845.5136,16,2.2566,2.3919,0.3729,4.7354,1.2574,-2.3947,0.8617,4.8734,-1.9961,0.0000,0.0000
135.5280,34.3120,-0.0030,0,960650_G,-0.7740,3.8330,2.0890,2.2810,1,0,1,0,0,0,0.0000,-3753058.7156,3684516.9979,3589322.5309,13,-1.1738,5.7923,1.9593,4.4545,3.9055,-1.1664,0.5576,6.7946,-2.4443,0.0000,0.0000
135.5500,35.2760,-0.0120,0,960642_G,2.6600,1.7440,2.1380,2.1420,1,0,1,0,0,0,0.0000,-3710833.5300,3640265.8740,3677299.3270,5,9.7231,0.5867,-1.1573,12.8568,-0.7789,0.0900,0.1508,3.0437,-1.5163,0.0000,0.0000
135.5650,35.0780,0.0010,0,950332_G,4.8300,2.2810,2.2550,2.0280,1,0,1,0,0,0,0.0000,-3720838.2081,3648169.2573,3659313.5368,10,8.6310,0.1015,-2.1795,12.3767,-1.2887,0.0882,0.2682,3.6575,-1.6583,0.0000,0.0000
135.5870,34.4250,0.0010,0,950339_G,-0.8590,4.2150,2.1060,2.2340,1,0,1,0,0,0,0.0000,-3751786.9461,3675689.1764,3599688.2158,16,-0.2583,2.7146,-1.5004,4.8001,1.2685,-1.2677,0.5505,6.3261,-1.9966,0.0000,0.0000
135.5900,34.2220,-0.0280,0,950370_G,-0.1050,3.4810,2.0470,2.1380,1,0,1,0,0,0,0.0000,-3761066.4879,3684394.5701,3581056.6858,13,-2.1783,5.8656,2.3846,4.7898,4.0922,-0.9152,0.4391,7.8834,-2.2125,0.0000,0.0000
135.5990,33.5060,0.0030,0,950377_G,-17.4660,9.7340,2.0050,2.5980,1,0,1,0,0,0,0.0000,-3793323.3749,3714826.3965,3514984.2217,13,-11.7834,7.4140,-2.3200,7.4383,4.1193,-0.2709,0.1200,19.4926,-3.4147,0.0000,0.0000
135.6090,35.4630,-0.0010,0,950262_G,6.5860,1.1790,2.1250,2.4170,1,0,1,0,0,0,0.0000,-3705984.0278,3628027.4792,3694245.5871,5,10.0014,0.4472,-0.7318,12.7647,-0.7630,0.0790,0.1197,2.6843,-1.3298,0.0000,0.0000
135.6190,34.6210,0.0000,0,960761_G,-0.5730,2.7050,2.2510,2.2050,1,0,1,0,0,0,0.0000,-3745016.4496,3664959.0124,3617634.4053,16,0.7882,2.5291,-0.1759,4.7510,1.2736,-1.5670,0.5043,5.5298,-1.7598,0.0000,0.0000
135.6270,34.4790,-0.0020,0,950338_G,-1.5510,3.4820,2.1590,2.1340,1,0,1,0,0,0,0.0000,-3751925.4226,3670694.8549,3604636.7871,16,-0.1722,2.5572,-0.9248,4.7869,1.2749,-1.2695,0.5067,6.2286,-1.7890,0.0000,0.0000
135.6650,34.9880,0.0000,0,950333_G,1.7090,2.9220,2.2220,2.3200,1,0,1,0,0,0,0.0000,-3731306.5689,3645682.1506,3651123.7183,10,8.1818,0.0775,-2.8445,12.4542,-1.2294,0.0018,0.2875,4.2707,-1.5945,0.0000,0.0000
135.6850,34.7780,-0.0050,0,950335_G,0.0320,1.3360,2.0870,2.0830,1,0,1,0,0,0,0.0000,-3742128.8335,3653703.7048,3631979.1427,16,0.4251,2.7361,1.4001,4.7123,1.2842,-0.8919,0.1305,5.1790,-1.5823,0.0000,0.0000
135.7040,34.3880,-0.0090,0,950366_G,-0.2140,3.8880,2.4370,2.2810,1,0,1,0,0,0,0.0000,-3760948.0178,3669642.8762,3596295.6817,16,-1.4006,2.3755,-1.5125,4.8108,1.2873,-0.9640,0.3877,7.1755,-1.4759,0.0000,0.0000
135.7060,34.6980,0.0010,0,960763_G,-1.5420,1.6490,2.3480,2.1340,1,0,1,0,0,0,0.0000,-3747093.8758,3655869.7594,3624673.1232,16,0.2260,2.5870,0.9380,4.7327,1.2876,-1.1021,0.2210,5.6088,-1.5204,0.0000,0.0000
135.7090,33.6370,-0.0010,0,970826_G,-13.2830,9.2640,2.4300,2.1850,1,0,1,0,0,0,0.0000,-3794685.7922,3701915.2342,3527114.2310,13,-10.6796,6.3250,-2.9390,6.9584,4.4506,-0.3235,0.1522,17.9615,-2.0266,0.0000,0.0000
135.7310,34.5390,0.0030,0,950365_G,-0.9160,2.8880,2.3680,2.3730,1,0,1,0,0,0,0.0000,-3755877.0125,3661241.6314,3610131.4443,16,-0.6371,2.3501,-0.5379,4.7731,1.2916,-1.0539,0.3369,6.4641,-1.3955,0.0000,0.0000
135.7350,33.9690,0.0120,0,970825_G,-10.3720,5.8890,2.1000,2.2460,1,0,1,0,0,0,0.0000,-3781665.6959,3685865.6789,3557773.2113,13,-5.8292,5.3703,-0.5187,5.7318,4.5289,-0.5239,0.2506,12.0848,-1.0920,0.0000,0.0000
135.7640,33.4830,-0.0070,0,940070_G,-16.7340,8.4020,2.3260,2.5980,1,0,1,0,0,0,0.0000,-3805016.2025,3704871.0610,3512852.6273,13,-12.4459,6.8094,-1.5926,7.5303,4.6162,-0.2585,0.1123,20.2348,-2.3056,0.0000,0.0000
135.7720,34.9530,-0.0050,0,960644_G,1.2260,1.2540,2.1070,2.0290,1,0,1,0,0,0,0.0000,-3739705.8782,3640262.5944,3647936.3549,5,8.3308,0.5522,-0.7018,13.0130,-0.7189,-0.1112,0.1717,4.7934,-1.4429,0.0000,0.0000
135.7730,35.0530,0.0000,0,960643_G,1.1080,1.0330,2.3030,2.0770,1,0,1,0,0,0,0.0000,-3735201.3485,3635750.8855,3657039.4921,5,8.6007,0.5280,-0.5050,12.9642,-0.7187,-0.0043,0.1942,4.3678,-1.4409,0.0000,0.0000
135.7740,35.2100,0.0010,0,950330_G,4.2630,1.6700,1.9950,2.1430,1,0,1,0,0,0,0.0000,-3728069.8720,3628682.5727,3671308.9325,5,9.0996,0.5060,-1.1640,12.8874,-0.7184,0.0455,0.1679,3.7423,-1.3923,0.0000,0.0000
135.7820,33.8150,-0.0420,0,950373_G,-12.4750,2.9490,2.3600,2.3150,1,0,1,0,0,0,0.0000,-3791527.7175,3689417.8800,3543566.6687,13,-8.3389,5.2227,2.2737,6.3034,4.6704,-0.4043,0.1915,15.0466,-0.7438,0.0000,0.0000
135.7900,34.8820,0.0010,0,960760_G,-0.0170,-3.5530,2.0510,2.5480,1,0,1,0,0,0,0.0000,-3744086.6611,3642236.8317,3641466.3802,16,-0.2204,2.5752,6.1282,4.6874,1.3011,-0.2715,0.1206,5.1793,-1.3947,0.0000,0.0000
135.8200,34.5740,0.0080,0,960764_G,-2.6720,0.9820,2.2540,2.3540,1,0,1,0,0,0,0.0000,-3759977.3992,3653865.4605,3613334.8331,16,-1.1738,2.1962,1.2142,4.7655,1.3059,-0.8306,0.2203,6.7699,-1.1106,0.0000,0.0000
135.8510,34.3920,-0.0330,0,940068_G,-3.2920,2.6820,2.2270,2.2500,1,0,1,0,0,0,0.0000,-3770170.4310,3659806.7080,3596662.5145,13,-3.1223,5.4299,2.7479,4.1725,4.8782,-0.7284,0.2549,8.0232,-0.8065,0.0000,0.0000
135.8640,34.7470,0.0030,0,950334_G,-2.0120,2.7980,2.1060,2.0210,1,0,1,0,0,0,0.0000,-3754935.0061,3643362.8457,3629148.8996,16,-0.8907,2.3572,-0.4408,4.7224,1.3129,-0.5369,0.0956,6.1500,-1.1398,0.0000,0.0000
135.8710,35.1370,-0.0270,0,950322_G,1.8610,0.1660,2.2200,2.0850,1,0,1,0,0,0,0.0000,-3737562.1878,3625619.8135,3664677.5195,5,8.6052,0.4620,0.2960,12.9224,-0.6922,0.0106,0.1487,4.3065,-1.3029,0.0000,0.0000
135.9060,34.9400,0.0090,0,950324_G,-0.4630,1.4320,2.4330,2.0160,1,0,1,0,0,0,0.0000,-3748803.6252,3632082.2873,3646752.1303,16,-0.5570,2.4064,0.9744,4.6742,1.3197,-0.1485,0.1054,5.3797,-1.1921,0.0000,0.0000
135.9080,35.5340,0.0070,0,950261_G,4.1750,1.3680,3.1710,2.6600,1,0,1,0,0,0,0.0000,-3721575.6879,3605450.2659,3700669.4314,5,9.7342,0.3451,-1.0229,12.7277,-0.6822,0.0645,0.1019,2.9290,-1.1293,0.0000,0.0000
135.9130,35.3510,0.0010,0,950319_G,3.6290,0.7450,2.3070,2.2770,1,0,1,0,0,0,0.0000,-3730361.2585,3613330.6788,3684100.6702,5,9.2454,0.3996,-0.3454,12.8174,-0.6809,0.0491,0.1202,3.5229,-1.2007,0.0000,0.0000
135.9210,33.5840,0.0000,0,950376_G,-13.7260,8.3090,2.1610,2.3440,1,0,1,0,0,0,0.0000,-3810699.4436,3690117.3107,3522208.8872,13,-11.9989,6.1195,-2.1895,7.1642,5.0890,-0.2794,0.1214,19.4425,-1.1519,0.0000,0.0000
135.9640,34.0380,0.0070,0,950367_G,-5.0900,5.1170,3.8180,2.3130,1,0,1,0,0,0,0.0000,-3793284.2091,3667740.8107,3564130.1486,13,-6.6484,4.8383,-0.2787,5.4875,5.2185,-0.4506,0.1870,12.5864,0.1932,0.0000,0.0000
135.9900,35.9450,-0.0010,0,950259_G,9.9480,-0.2170,2.0620,2.1820,1,0,1,0,0,0,0.0000,-3707543.7765,3581584.1518,3737743.3795,5,10.2686,0.1321,0.3491,12.5252,-0.6601,0.0914,0.0709,2.1652,-0.8631,0.0000,0.0000
136.0110,33.7410,0.0190,0,950316_G,-10.9040,8.8730,2.7290,2.2840,1,0,1,0,0,0,0.0000,-3809532.8911,3677409.9845,3536731.0358,13,-10.9727,5.4634,-3.4096,6.5882,5.3600,-0.3171,0.1357,17.8780,-0.2391,0.0000,0.0000
136.0410,35.0860,-0.0020,0,960639_G,-1.4600,3.3760,1.9930,1.9940,1,0,1,0,0,0,0.0000,-3750649.7695,3616777.1609,3660041.0840,16,-0.3905,2.2634,-1.1126,4.6391,1.3413,-0.0329,0.0968,5.0625,-1.0189,0.0000,0.0000
136.0500,34.5670,-0.0020,0,950364_G,-3.4650,2.3060,2.1960,2.1630,1,0,1,0,0,0,0.0000,-3774932.4147,3639048.8987,3612694.2631,13,-4.1284,5.6786,3.3726,3.5354,5.4774,-0.4646,0.1092,8.1283,-0.3103,0.0000,0.0000
136.0540,35.4660,0.0090,0,950318_G,2.6440,0.7330,2.5990,2.2720,1,0,1,0,0,0,0.0000,-3733910.5514,3599000.7804,3694517.1320,16,1.1442,2.2970,1.5640,4.5432,1.3434,0.0542,0.0920,3.3448,-1.0456,0.0000,0.0000
136.0550,34.8690,0.0010,0,950326_G,-1.9350,2.6550,2.1120,2.0590,1,0,1,0,0,0,0.0000,-3761487.1350,3625454.3553,3640281.1310,16,-1.4983,2.0544,-0.6006,4.6941,1.3436,-0.2000,0.0667,6.3924,-0.7775,0.0000,0.0000
136.0560,35.8370,-0.0050,0,960580_G,4.1400,1.7150,2.0290,2.1330,1,0,1,0,0,0,0.0000,-3716733.2831,3582193.8806,3728019.8719,5,10.1110,0.1994,-1.5156,12.5779,-0.6422,0.0827,0.0717,2.3842,-0.9134,0.0000,0.0000
136.0630,35.3190,0.0040,0,950320_G,1.8930,0.9300,2.2340,2.0190,1,0,1,0,0,0,0.0000,-3741289.2353,3604979.3760,3681199.5352,16,0.6146,2.2921,1.3621,4.5805,1.3449,0.0353,0.0979,3.9306,-1.0451,0.0000,0.0000
136.0860,33.8750,0.0020,0,950315_G,-9.9600,6.5400,2.3600,2.3150,1,0,1,0,0,0,0.0000,-3808374.2822,3666673.2017,3549104.7349,13,-9.5542,5.1369,-1.4031,6.0967,5.5858,-0.3414,0.1392,15.9923,0.3097,0.0000,0.0000
136.0970,34.1800,0.0040,0,970824_G,-6.6200,5.9410,2.3260,2.1670,1,0,1,0,0,0,0.0000,-3795411.7256,3652789.0942,3577196.2663,13,-6.2465,5.0381,-0.9029,4.9693,5.6189,-0.4256,0.1519,11.6414,0.4289,0.0000,0.0000
136.1060,35.6030,0.0090,0,940056_G,2.4800,2.5090,2.6770,2.3370,1,0,1,0,0,0,0.0000,-3730798.7214,3589475.4160,3706906.8777,16,1.4604,2.2627,-0.2463,4.5091,1.3517,0.0647,0.0789,2.9840,-0.9899,0.0000,0.0000
136.1450,34.9860,0.0120,0,950323_G,-0.9490,2.0470,2.0070,1.9380,1,0,1,0,0,0,0.0000,-3761809.1691,3614383.5607,3650941.6200,16,-1.2142,2.0027,-0.0443,4.6658,1.3580,-0.0887,0.0675,5.9687,-0.7122,0.0000,0.0000
136.1580,35.0950,0.0130,0,940062_G,-0.7590,1.4570,2.0270,2.0670,1,0,1,0,0,0,0.0000,-3757612.8233,3608712.3923,3660859.4894,16,-0.6358,2.0875,0.6305,4.6384,1.3601,-0.0317,0.0755,5.3059,-0.8029,0.0000,0.0000
136.1730,36.2310,0.0190,0,940055_G,8.7370,1.2150,2.0150,2.0950,1,0,1,0,0,0,0.0000,-3705457.8432,3556759.7771,3763428.4266,5,10.2973,-0.0285,-1.2435,12.3831,-0.6106,0.1276,0.0544,1.9582,-0.6366,0.0000,0.0000
136.1830,34.7430,0.0040,0,950310_G,1.4670,2.4700,2.3850,2.0470,1,0,1,0,0,0,0.0000,-3775344.2972,3622575.9162,3628783.6296,16,-2.7925,1.5554,-0.9146,4.7277,1.3641,-0.2493,0.0574,7.7694,-0.2487,0.0000,0.0000
136.1850,35.9690,0.0110,0,960579_G,5.2110,1.4560,2.0050,2.1050,1,0,1,0,0,0,0.0000,-3718581.7402,3567860.9369,3739902.3567,5,10.1660,0.1306,-1.3254,12.5121,-0.6074,0.0950,0.0593,2.2512,-0.7972,0.0000,0.0000
136.1970,35.7930,0.0050,0,950260_G,3.8900,1.9720,2.1050,2.2190,1,0,1,0,0,0,0.0000,-3727602.6265,3575017.0815,3724054.6435,5,9.9248,0.2227,-1.7493,12.5986,-0.6041,0.0788,0.0632,2.5950,-0.8900,0.0000,0.0000
136.1980,35.5570,0.0050,0,950317_G,2.5520,1.2410,2.1100,2.0910,1,0,1,0,0,0,0.0000,-3738704.2916,3585539.0409,3702749.1770,16,1.2137,2.2287,0.9877,4.5221,1.3665,0.0596,0.0713,3.2488,-0.9336,0.0000,0.0000
136.2360,35.2690,0.0090,0,950321_G,0.7630,2.9510,2.0980,1.9510,1,0,1,0,0,0,0.0000,-3754475.6978,3595887.0892,3676664.2133,16,0.0851,2.1031,-0.8479,4.5955,1.3726,0.0200,0.0711,4.4904,-0.8017,0.0000,0.0000
136.2650,35.4200,-0.0070,0,960638_G,0.6650,1.1970,2.0940,2.0710,1,0,1,0,0,0,0.0000,-3749281.0111,3587275.1546,3690352.3309,16,0.6447,2.1588,0.9618,4.5577,1.3772,0.0444,0.0670,3.8687,-0.8486,0.0000,0.0000
136.2790,36.1460,-0.0030,0,950257_G,6.6240,1.8350,2.1850,2.2630,1,0,1,0,0,0,0.0000,-3716062.6178,3553753.2929,3755804.5230,5,10.2304,0.0270,-1.8080,12.4244,-0.5820,0.1185,0.0506,2.0754,-0.6596,0.0000,0.0000
136.2960,34.9320,-0.0180,0,950325_G,-2.8660,2.1130,2.1050,2.0250,1,0,1,0,0,0,0.0000,-3773807.4501,3606832.8223,3646023.2833,16,-1.9752,1.6352,-0.4778,4.6815,1.3822,-0.0979,0.0492,6.7546,-0.3022,0.0000,0.0000
136.3300,34.6490,0.0100,0,960635_G,-4.9640,2.3370,3.0800,2.4040,1,0,1,0,0,0,0.0000,-3788927.2479,3616983.8452,3620194.6957,13,-5.6554,5.9866,3.6496,3.2485,6.3204,-0.2278,0.0546,9.1317,0.2791,0.0000,0.0000
136.3340,34.4330,0.0010,0,950312_G,-5.1170,4.1440,2.0320,2.3490,1,0,1,0,0,0,0.0000,-3799025.3157,3626116.7730,3600421.5393,13,-6.5811,5.5531,1.4091,4.0476,6.3324,-0.2915,0.0778,10.9202,0.7016,0.0000,0.0000
136.3430,34.2080,0.0070,0,960637_G,-6.9790,6.3900,2.3090,2.4340,1,0,1,0,0,0,0.0000,-3809794.7666,3635252.5881,3579770.0930,13,-7.8846,5.4749,-0.9151,4.8802,6.3595,-0.3031,0.0956,13.0680,0.7890,0.0000,0.0000
136.3890,36.3940,0.0060,0,950255_G,8.3740,1.4070,2.0030,2.0830,1,0,1,0,0,0,0.0000,-3711073.1617,3535366.0431,3778025.1973,5,10.1894,-0.1125,-1.5195,12.3013,-0.5523,0.1717,0.0419,1.9403,-0.4816,0.0000,0.0000
136.3930,34.8550,-0.0020,0,960634_G,-4.1350,3.3630,2.2310,2.3240,1,0,1,0,0,0,0.0000,-3783452.8415,3603814.9665,3639004.4992,16,-2.8103,1.3180,-2.0450,4.7023,1.3977,-0.1140,0.0423,7.6265,0.0374,0.0000,0.0000
136.4700,35.3600,0.0050,0,970812_G,-1.6410,2.9620,2.4510,3.1960,1,0,1,0,0,0,0.0000,-3764891.7597,3576497.2486,3684916.4074,16,-0.2190,2.0533,-0.9087,4.5758,1.4101,0.0381,0.0439,4.7567,-0.6872,0.0000,0.0000
136.4890,35.6360,-0.0050,0,950285_G,5.1780,3.5540,2.3160,2.2240,1,0,1,0,0,0,0.0000,-3753160.4035,3562985.9249,3709888.1043,17,-1.3906,3.8310,0.2770,2.1519,3.0399,0.0663,0.0388,3.4761,-0.8299,0.0000,0.0000
136.5020,34.7590,-0.0040,0,940064_G,-4.7290,3.8000,2.1730,2.1090,1,0,1,0,0,0,0.0000,-3794719.5049,3600802.6131,3630244.6037,13,-5.8067,6.2833,2.4833,2.8529,6.8382,-0.1243,0.0401,8.7839,0.5147,0.0000,0.0000
136.5050,35.1050,-0.0060,0,950308_G,-2.8840,2.6390,3.7660,2.1410,1,0,1,0,0,0,0.0000,-3778935.6286,3585449.3161,3661768.7226,16,-1.6631,1.6209,-1.0181,4.6407,1.4157,-0.0101,0.0390,6.3139,-0.2443,0.0000,0.0000
136.5410,34.2850,-0.0210,0,950313_G,-9.6050,8.1000,1.9730,2.3220,1,0,1,0,0,0,0.0000,-3818839.0258,3618752.8490,3586843.7063,13,-9.1953,5.8457,-2.2543,4.6085,6.9556,-0.2245,0.0673,14.0283,1.0425,0.0000,0.0000
136.5500,35.3720,0.0040,0,950291_G,-1.9990,2.4400,2.4440,2.0790,1,0,1,0,0,0,0.0000,-3769321.4542,3570706.1445,3686003.9156,17,-2.5517,3.7732,1.3332,2.5162,3.1066,0.0425,0.0359,5.0253,-0.7026,0.0000,0.0000
136.5510,34.5470,-0.0170,0,950311_G,-6.2250,5.0380,2.0170,2.1240,1,0,1,0,0,0,0.0000,-3807523.1886,3606768.8437,3610863.7662,13,-7.2234,5.9054,0.8674,3.6403,6.9857,-0.1752,0.0497,11.0389,1.0306,0.0000,0.0000
136.5930,35.2280,-0.0160,0,950294_G,-4.8780,1.0240,2.9040,2.1730,1,0,1,0,0,0,0.0000,-3778718.4225,3574230.9787,3672943.1599,17,-3.4100,3.6135,2.5895,2.7152,3.1537,0.0235,0.0331,6.1016,-0.4930,0.0000,0.0000
136.6050,36.3700,-0.0130,0,960578_G,6.7540,1.3040,1.9560,2.2910,1,0,1,0,0,0,0.0000,-3725524.3732,3522437.4684,3775877.8963,5,10.1001,-0.1146,-1.4186,12.3120,-0.4939,0.1865,0.0320,2.0255,-0.4113,0.0000,0.0000
136.6110,35.6330,-0.0270,0,950286_G,-0.7160,2.0810,2.1050,2.0510,1,0,1,0,0,0,0.0000,-3760879.7185,3555119.6773,3709617.1346,17,-1.6049,3.9940,1.9130,2.1598,3.1733,0.0680,0.0261,3.6968,-0.8468,0.0000,0.0000
136.6280,34.4310,-0.0260,0,960636_G,-7.7580,7.0040,1.9810,2.2470,1,0,1,0,0,0,0.0000,-3817673.1518,3606661.6092,3600238.2150,13,-8.5164,5.8197,-1.1843,4.0746,7.2174,-0.1760,0.0533,12.7670,1.3445,0.0000,0.0000
