name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,other12,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,length,x1,y1,z1,x2,y2,z2,mid_lon_plate_carree,mid_lat_plate_carree,mid_lon,mid_lat,mid_x,mid_y,mid_z,centroid_x,centroid_y,centroid_z,centroid_lon,centroid_lat,west_labels,east_labels,model_strike_slip_rate,model_dip_slip_rate,model_tensile_slip_rate,model_strike_slip_rate_uncertainty,model_dip_slip_rate_uncertainty,model_tensile_slip_rate_uncertainty
neodaniaab                  ,136.8900,35.4280,137.1580,35.2700,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,30012.3264,-3811804.8313,3534963.7123,3676754.9472,-3787812.0667,3545812.0584,3691076.8151,137.0240,35.3490,137.0241,35.3491,-3799818.8984,3540397.6938,3683926.1625,-3799818.8984,3540397.6938,0.0000,137.0241,35.3491,17,18,1.3667,0.0000,-1.5700,1.1480,1.1480,1.1480
neodaniaba                  ,136.7130,35.5200,136.8900,35.4280,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,19032.8769,-3787812.0667,3545812.0584,3691076.8151,-3772521.0382,3553428.2584,3699403.2074,136.8015,35.4740,136.8016,35.4740,-3780170.7324,3549624.1115,3695244.1546,-3780170.7324,3549624.1115,0.0000,136.8016,35.4740,17,18,1.4711,0.0000,-2.0380,1.1402,1.1402,1.1402
neodaniabb                  ,136.5500,35.7260,136.7130,35.5200,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,27211.1270,-3772521.0382,3553428.2584,3699403.2074,-3752716.3758,3554976.0307,3718012.4644,136.6315,35.6230,136.6316,35.6230,-3762627.2258,3554210.2493,3708716.3985,-3762627.2258,3554210.2493,0.0000,136.6316,35.6230,17,18,0.3929,0.0000,-2.9633,1.2301,1.2301,1.2301
neodanib                    ,136.3750,35.8860,136.5500,35.7260,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,23777.0386,-3752716.3758,3554976.0307,3718012.4644,-3734310.5542,3559244.1962,3732433.1070,136.4625,35.8060,136.4626,35.8060,-3743519.9294,3557116.3043,3725229.3349,-3743519.9294,3557116.3043,0.0000,136.4626,35.8060,17,18,0.8864,0.0000,-3.4340,1.1675,1.1675,1.1675
neryu                       ,128.5310,28.3660,130.0000,26.9860,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,210680.7230,-3647267.4715,4346644.1123,2889373.0140,-3490265.2812,4382995.1174,3025186.5281,129.2655,27.6760,129.2701,27.6780,-3569251.8596,4365417.1824,2957689.2074,-3569251.8596,4365417.1824,0.0000,129.2701,27.6780,20,13,4.3060,0.0000,9.8774,1.8203,1.8203,1.8203
nktz2                       ,136.3750,35.8860,136.8980,36.2110,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,59341.1519,-3751124.8876,3510486.1946,3761635.3114,-3734310.5542,3559244.1962,3732433.1070,136.6365,36.0485,136.6360,36.0488,-3742758.2377,3534903.1695,3747075.1018,-3742758.2377,3534903.1695,0.0000,136.6360,36.0488,5,18,-10.1274,0.0000,-10.8397,1.6125,1.6125,1.6125
nktz3                       ,136.1330,35.7110,136.3750,35.8860,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,29249.6208,-3734310.5542,3559244.1962,3732433.1070,-3727445.6436,3582868.4052,3716659.0409,136.2540,35.7985,136.2539,35.7986,-3730887.9167,3571065.6245,3724555.9627,-3730887.9167,3571065.6245,0.0000,136.2539,35.7986,5,17,-5.7327,0.0000,-9.6142,1.6207,1.6207,1.6207
nnktzaa                     ,138.2260,36.6710,138.3340,36.7270,135.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,11478.7346,-3812458.2085,3392720.2323,3807750.4245,-3808830.0095,3402378.2228,3802760.5564,138.2800,36.6990,138.2800,36.6990,-3810645.6511,3397550.5924,3805257.0419,-3810645.6511,3397550.5924,0.0000,138.2800,36.6990,9,1,-7.1313,11.5163,0.0000,0.8415,0.8415,0.8415
nnktzab                     ,138.1210,36.6110,138.2260,36.6710,135.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,11511.0418,-3808830.0095,3402378.2228,3802760.5564,-3805551.3508,3412009.0653,3797410.2381,138.1735,36.6410,138.1735,36.6410,-3807192.2301,3407195.0205,3800086.9565,-3807192.2301,3407195.0205,0.0000,138.1735,36.6410,9,1,-6.7634,12.3871,0.0000,0.8211,0.8211,0.8211
nnktzb                      ,137.8430,36.5620,138.1210,36.6110,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,25465.8717,-3805551.3508,3412009.0653,3797410.2381,-3791357.5793,3432611.8345,3793037.7221,137.9820,36.5865,137.9820,36.5866,-3798462.0108,3422317.2255,3795231.5636,-3798462.0108,3422317.2255,0.0000,137.9820,36.5866,9,1,-9.7166,0.0000,-5.8980,1.0273,1.0273,1.0273
nw-izua                     ,138.8340,35.3540,138.9740,35.3770,135.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,12976.6243,-3916726.0119,3407879.6375,3686456.9963,-3909501.0229,3418413.6396,3684372.5927,138.9040,35.3655,138.9040,35.3655,-3913115.5360,3413148.3939,3685416.7070,-3913115.5360,3413148.3939,0.0000,138.9040,35.3655,1,15,-1.7014,4.0893,0.0000,1.1466,1.1466,1.1466
nw-izub                     ,138.5470,35.2970,138.8340,35.3540,135.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,26850.8563,-3909501.0229,3418413.6396,3684372.5927,-3895074.1411,3440378.5156,3679204.3388,138.6905,35.3255,138.6904,35.3256,-3902296.2037,3429403.6272,3681796.6485,-3902296.2037,3429403.6272,0.0000,138.6904,35.3256,1,15,-1.5554,7.9200,0.0000,1.1427,1.1427,1.1427
nwhonshu-sojaa              ,140.4250,46.0240,141.2760,46.9200,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,119127.8402,-3393018.6741,2720654.8196,4650786.2874,-3407883.9395,2816743.0612,4582208.7516,140.8505,46.4720,140.8470,46.4728,-3400599.0131,2768818.1037,4616700.5666,-3400599.0131,2768818.1037,0.0000,140.8470,46.4728,5,0,2.3340,0.0000,-1.2717,1.0588,1.0588,1.0588
ok_eu_1                     ,142.2010,68.0380,144.8800,65.1610,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,342035.2636,-2187826.7727,1538771.6081,5778403.5349,-1881677.4564,1459526.0486,5905372.5645,143.5405,66.5995,143.6182,66.6053,-2035467.4431,1499680.3683,5843986.8705,-2035467.4431,1499680.3683,7.5000,143.6182,66.6053,4,2,0.1808,0.0000,-1.5795,0.6733,0.6733,0.6733
ok_eu_2ab                   ,141.4390,56.2810,142.3760,54.0960,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,250457.4311,-2957497.4051,2279553.7854,5157634.6420,-2763939.0121,2203344.9216,5296249.9710,141.9075,55.1885,141.9203,55.1895,-2861261.1692,2241877.0445,5227955.9391,-2861261.1692,2241877.0445,7.5000,141.9203,55.1895,4,7,8.0797,0.0000,-12.8533,0.5728,0.5728,0.5728
ok_eu_2baa                  ,141.4390,56.2810,142.0070,59.9250,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,407241.5354,-2763939.0121,2203344.9216,5296249.9710,-2514733.3668,1964230.3115,5510196.6243,141.7230,58.1030,141.7085,58.1036,-2640661.8070,2084832.1759,5405990.3330,-2640661.8070,2084832.1759,7.5000,141.7085,58.1036,4,7,3.8220,0.0000,-12.0949,0.5799,0.5799,0.5799
ok_eu_2bab                  ,142.0070,59.9250,146.8520,61.8500,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,339290.0705,-2514733.3668,1964230.3115,5510196.6243,-2515167.4824,1642621.2375,5614274.6163,144.4295,60.8875,144.3565,60.9094,-2515832.3183,1804050.4316,5564201.7620,-2515832.3183,1804050.4316,7.5000,144.3565,60.9094,4,7,-4.1535,0.0000,-8.8506,0.5916,0.5916,0.5916
ok_eu_2bb                   ,144.8800,65.1610,146.8520,61.8500,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,381867.7613,-2515167.4824,1642621.2375,5614274.6163,-2187826.7727,1538771.6081,5778403.5349,145.8660,63.5055,145.9231,63.5091,-2352529.7701,1591399.5283,5698894.8651,-2352529.7701,1591399.5283,7.5000,145.9231,63.5091,4,7,5.0224,0.0000,-5.2486,0.5991,0.5991,0.5991
okhostk1                    ,162.6460,56.3870,164.0250,55.2350,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,154674.2370,-3364440.5478,1051386.0833,5302780.2675,-3490577.9974,999259.0587,5230841.0451,163.3355,55.8110,163.3457,55.8130,-3427757.6915,1025398.2962,5267199.1613,-3427757.6915,1025398.2962,7.5000,163.3457,55.8130,7,2,-4.5754,0.0000,2.4358,0.6432,0.6432,0.6432
okin-yang                   ,129.1070,31.3590,129.3370,31.8610,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,59787.5592,-3429695.3868,4219185.9243,3313609.9878,-3428069.5014,4182768.6276,3361121.4739,129.2220,31.6100,129.2217,31.6101,-3428920.2753,4201023.4001,3337403.1220,-3428920.2753,4201023.4001,0.0000,129.2217,31.6101,12,13,-12.0346,0.0000,-2.8705,1.0614,1.0614,1.0614
okinawa_connaaa             ,127.3250,27.6430,128.5310,28.3660,90.0000,100,0,0,0,0,0,0,0,0,5.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,143142.3802,-3420117.8965,4485485.0272,2954245.9454,-3490265.2812,4382995.1174,3025186.5281,127.9280,28.0045,127.9260,28.0058,-3455409.8238,4434518.4574,2989906.4303,-3455409.8238,4434518.4574,-5.0000,127.9260,28.0058,12,20,-11.7190,0.0000,19.0437,1.4930,1.4930,1.4930
okinawa_connaab             ,128.3160,28.6980,128.5310,28.3660,90.0000,100,0,0,0,0,0,0,0,0,5.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,42387.1814,-3490265.2812,4382995.1174,3025186.5281,-3462867.2751,4382233.9354,3057601.5816,128.4235,28.5320,128.4237,28.5320,-3476585.4512,4382638.8340,3041411.1712,-3476585.4512,4382638.8340,-5.0000,128.4237,28.5320,12,13,-12.2322,0.0000,-3.6065,1.0202,1.0202,1.0202
okinawa_connab              ,128.3160,28.6980,129.0440,29.3460,90.0000,100,0,0,0,0,0,0,0,0,5.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,100935.4810,-3462867.2751,4382233.9354,3057601.5816,-3496259.4154,4310747.8506,3120572.7889,128.6800,29.0220,128.6789,29.0225,-3479672.7678,4346626.6677,3089185.2489,-3479672.7678,4346626.6677,-5.0000,128.6789,29.0225,12,13,-7.4005,0.0000,9.1478,0.9536,0.9536,0.9536
okinawa_connbaaa            ,128.6500,29.8790,129.0440,29.3460,90.0000,100,0,0,0,0,0,0,0,0,5.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,70334.1967,-3496259.4154,4310747.8506,3120572.7889,-3448253.2995,4311829.5760,3172069.7267,128.8470,29.6125,128.8475,29.6127,-3472309.0227,4311354.5111,3146369.9388,-3472309.0227,4311354.5111,-5.0000,128.8475,29.6127,12,13,-9.0976,0.0000,-6.5840,1.0019,1.0019,1.0019
okinawa_connbaaba           ,128.6500,29.8790,128.8750,30.0870,90.0000,100,0,0,0,0,0,0,0,0,5.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,31671.6714,-3448253.2995,4311829.5760,3172069.7267,-3457908.9572,4289261.7750,3192091.8737,128.7625,29.9830,128.7624,29.9830,-3453091.8184,4300558.8980,3182090.7467,-3453091.8184,4300558.8980,-5.0000,128.7624,29.9830,12,13,-9.5534,0.0000,6.5609,0.9222,0.9222,0.9222
okinawa_connbaabb           ,128.8430,30.3500,128.8750,30.0870,90.0000,100,0,0,0,0,0,0,0,0,5.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,29317.4809,-3457908.9572,4289261.7750,3192091.8737,-3446286.6593,4279734.9280,3217348.0802,128.8590,30.2185,128.8590,30.2185,-3452106.9463,4284509.7094,3204728.6380,-3452106.9463,4284509.7094,-5.0000,128.8590,30.2185,12,13,-10.8547,0.0000,-3.6938,1.1238,1.1238,1.1238
okinawa_connbab             ,128.8430,30.3500,128.9050,30.6620,90.0000,100,0,0,0,0,0,0,0,0,5.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,35096.9340,-3446286.6593,4279734.9280,3217348.0802,-3439861.6507,4262306.1207,3247221.8617,128.8740,30.5060,128.8740,30.5060,-3443087.2428,4271036.7216,3232297.4836,-3443087.2428,4271036.7216,-5.0000,128.8740,30.5060,12,13,-11.5661,0.0000,-1.5239,1.1133,1.1133,1.1133
okinawa_connbb              ,128.9050,30.6620,129.1070,31.3590,90.0000,100,0,0,0,0,0,0,0,0,5.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,79647.2696,-3439861.6507,4262306.1207,3247221.8617,-3429695.3868,4219185.9243,3313609.9878,129.0060,31.0105,129.0056,31.0105,-3434845.7655,4240828.7734,3280481.2670,-3434845.7655,4240828.7734,-5.0000,129.0056,31.0105,12,13,-11.6836,0.0000,-2.3507,1.0995,1.0995,1.0995
pac-s                       ,158.7000,-59.8000,242.8800,-54.2800,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,4796782.4140,-2984161.9748,1163476.1359,-5503221.9700,-1694630.1136,-3308749.0609,-5169599.5872,200.7900,-57.0400,204.6247,-64.2651,-2513350.5299,-1152014.8239,-5735876.7787,-2513350.5299,-1152014.8239,-7.5000,204.6247,-64.2651,3,6,-5.5244,0.0000,32.2678,51.3877,51.3877,51.3877
pac_12aaa                   ,147.6880,19.3930,147.8530,17.1560,25.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,248213.1762,-5076119.4079,3210477.6951,2114283.8474,-5151342.8832,3237322.8205,1878232.9240,147.7705,18.2745,147.7710,18.2746,-5114708.3655,3224516.7368,1996647.5930,-5114708.3655,3224516.7368,0.0000,147.7710,18.2746,14,3,28.0307,21.9197,0.0000,1.7963,1.7963,1.7963
pac_12aab                   ,146.8630,13.2580,147.8530,17.1560,155.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,444235.0804,-5151342.8832,3237322.8205,1878232.9240,-5189771.6209,3387947.2014,1460286.1858,147.3580,15.2070,147.3534,15.2077,-5173727.3809,3314662.3949,1670302.2652,-5173727.3809,3314662.3949,0.0000,147.3534,15.2077,14,3,21.2818,23.2780,0.0000,2.6133,2.6133,2.6133
pac_12abaa                  ,141.5430,10.9200,146.8630,13.2580,155.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,634246.9579,-5189771.6209,3387947.2014,1460286.1858,-4895900.8801,3888379.8328,1206237.2526,144.2030,12.0890,144.1914,12.1018,-5049089.7639,3642665.1578,1334928.6743,-5049089.7639,3642665.1578,0.0000,144.1914,12.1018,14,3,-0.4135,23.2835,0.0000,4.3118,4.3118,4.3118
pac_12abab                  ,138.7500,10.7890,141.5430,10.9200,155.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,305731.3084,-4895900.8801,3888379.8328,1206237.2526,-4702674.2841,4124134.6603,1191939.3200,140.1465,10.8545,140.1462,10.8577,-4800665.8438,4007407.4843,1199434.9386,-4800665.8438,4007407.4843,0.0000,140.1462,10.8577,14,3,-6.1530,11.8482,0.0000,4.4894,4.4894,4.4894
pac_12abba                  ,137.1200,7.4970,138.7500,10.7890,155.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,405783.8684,-4702674.2841,4124134.6603,1191939.3200,-4626053.2186,4295785.7001,830787.7578,137.9350,9.1430,137.9313,9.1440,-4666750.1095,4212110.4268,1011889.6332,-4666750.1095,4212110.4268,0.0000,137.9313,9.1440,14,3,3.7432,5.7799,0.0000,2.2817,2.2817,2.2817
pac_12abbb                  ,134.4880,6.8370,137.1200,7.4970,155.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,299739.5994,-4626053.2186,4295785.7001,830787.7578,-4430319.3123,4510214.8188,758013.5490,135.8040,7.1670,135.8031,7.1689,-4529437.8173,4404216.2449,794621.7898,-4529437.8173,4404216.2449,0.0000,135.8031,7.1689,14,3,1.4285,0.8555,0.0000,4.9109,4.9109,4.9109
pac_12b                     ,132.7000,3.7460,134.4880,6.8370,155.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,395107.2509,-4430319.3123,4510214.8188,758013.5490,-4308918.3946,4669530.1390,416007.2250,133.5940,5.2915,133.5918,5.2922,-4371737.5222,4592095.5631,587299.6152,-4371737.5222,4592095.5631,0.0000,133.5918,5.2922,14,3,-0.5185,-7.0310,0.0000,2.2739,2.2739,2.2739
pac_19                      ,127.1040,4.0150,127.9980,1.2180,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,324865.9304,-3831820.6524,5065839.9625,445833.4032,-3919129.5132,5016617.9637,135349.6460,127.5510,2.6165,127.5515,2.6166,-3876747.2082,5042884.3538,290688.7315,-3876747.2082,5042884.3538,0.0000,127.5515,2.6166,6,14,-3.9237,0.0000,-62.9943,33.2201,33.2201,33.2201
pac_20a                     ,127.9980,1.2180,132.4250,0.4160,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,500673.8732,-3919129.5132,5016617.9637,135349.6460,-4295521.1694,4700075.7496,46230.8695,130.2115,0.8170,130.2117,0.8176,-4110492.2531,4862093.0905,90860.7652,-4110492.2531,4862093.0905,0.0000,130.2117,0.8176,6,14,55.8378,0.0000,-37.5130,93.5203,93.5203,93.5203
pac_20b                     ,132.4250,0.4160,152.1210,-2.8520,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,2221344.7994,-4295521.1694,4700075.7496,46230.8695,-5621449.0013,2973766.5711,-316820.0870,142.2730,-1.2180,142.2670,-1.2363,-5034656.6756,3895857.8262,-137387.8373,-5034656.6756,3895857.8262,0.0000,142.2670,-1.2363,6,3,39.7337,0.0000,-36.6072,93.6256,93.6256,93.6256
pac_22                      ,152.1210,-2.8520,164.6290,-9.7180,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,1577890.4917,-5621449.0013,2973766.5711,-316820.0870,-6051577.7921,1663587.3268,-1074818.5398,158.3750,-6.2850,158.3338,-6.3228,-5881592.1380,2336553.0915,-701245.3454,-5881592.1380,2336553.0915,0.0000,158.3338,-6.3228,6,3,27.1747,0.0000,-34.1257,68.5297,68.5297,68.5297
pac_23                      ,164.6290,-9.7180,167.9050,-16.0760,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,788045.6252,-6051577.7921,1663587.3268,-1074818.5398,-5982627.0127,1282018.0326,-1763222.9731,166.2670,-12.8970,166.2463,-12.9025,-6028709.7239,1475629.0769,-1421804.9633,-6028709.7239,1475629.0769,0.0000,166.2463,-12.9025,6,3,6.4773,0.0000,-34.1912,60.5972,60.5972,60.5972
pac_24a                     ,167.9050,-16.0760,185.8400,-15.1800,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,1925128.7998,-5982627.0127,1282018.0326,-1763222.9731,-6113377.0275,-625286.4777,-1667330.0819,176.8725,-15.6280,176.8922,-15.8129,-6117467.7226,332150.3500,-1735112.7540,-6117467.7226,332150.3500,0.0000,176.8922,-15.8129,3,6,30.1413,0.0000,0.4992,104.1977,104.1977,104.1977
pac_crossa                  ,242.8800,-54.2800,253.9200,18.8600,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,8171681.0545,-1694630.1136,-3308749.0609,-5169599.5872,-1668961.9737,-5789839.0153,2058320.0842,248.4000,-17.7100,249.7075,-17.8429,-2102094.7165,-5684979.0524,-1951041.3727,-2102094.7165,-5684979.0524,0.0000,249.7075,-17.8429,3,6,-41.7632,0.0000,48.0530,89.1345,89.1345,89.1345
pac_crossb                  ,222.5180,58.6480,253.9200,18.8600,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,5097347.2764,-2441856.4910,-2238960.8956,5437714.8184,-1668961.9737,-5789839.0153,2058320.0842,238.2190,38.7540,242.8727,39.7654,-2231727.8001,-4356051.5042,4072905.3243,-2231727.8001,-4356051.5042,0.0000,242.8727,39.7654,3,2,-42.8903,0.0000,-5.8749,0.6806,0.6806,0.6806
pac_na_6aa                  ,214.5940,59.5860,217.7150,60.5000,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,201513.6807,-2653558.4521,-1830157.2671,5491220.5729,-2480363.3115,-1918080.0847,5541941.7259,216.1545,60.0430,216.1329,60.0522,-2567276.2503,-1874351.4127,5517268.4272,-2567276.2503,-1874351.4127,0.0000,216.1329,60.0522,2,3,12.3579,0.0000,-50.2561,0.4854,0.4854,0.4854
pac_na_6aba                 ,217.7150,60.5000,220.2580,60.3360,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,141282.9917,-2480363.3115,-1918080.0847,5541941.7259,-2404912.9196,-2036485.5748,5532944.2266,218.9865,60.4180,218.9897,60.4241,-2442786.5859,-1977402.6435,5537781.5001,-2442786.5859,-1977402.6435,0.0000,218.9897,60.4241,3,2,-18.5704,0.0000,-46.4524,0.6224,0.6224,0.6224
pac_na_6abb                 ,220.2580,60.3360,222.5180,58.6480,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,227470.4082,-2404912.9196,-2036485.5748,5532944.2266,-2441856.4910,-2238960.8956,5437714.8184,221.3880,59.4920,221.4162,59.4969,-2423766.3273,-2138056.1911,5486203.0564,-2423766.3273,-2138056.1911,0.0000,221.4162,59.4969,3,2,-45.9136,0.0000,-16.8741,0.7287,0.7287,0.7287
pac_na_6b                   ,204.2360,54.6170,208.4770,56.2340,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,323192.6926,-3362037.1708,-1513499.2236,5191375.3114,-3110847.4518,-1687435.7930,5293348.6601,206.3565,55.4255,206.3132,55.4439,-3237467.7218,-1600981.1985,5244045.5198,-3237467.7218,-1600981.1985,0.0000,206.3132,55.4439,2,3,7.1074,0.0000,-58.6960,0.4918,0.4918,0.4918
pac_na_7a                   ,208.4770,56.2340,212.1050,57.5230,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,263637.7608,-3110847.4518,-1687435.7930,5293348.6601,-2896210.1504,-1817141.4187,5371621.2907,210.2910,56.8785,210.2598,56.8917,-3004161.3872,-1752662.0760,5333623.6714,-3004161.3872,-1752662.0760,0.0000,210.2598,56.8917,2,3,9.2157,0.0000,-55.5475,0.4867,0.4867,0.4867
pac_na_7b                   ,212.1050,57.5230,214.5940,59.5860,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,271619.8832,-2896210.1504,-1817141.4187,5371621.2907,-2653558.4521,-1830157.2671,5491220.5729,213.3495,58.5545,213.3129,58.5606,-2775502.4427,-1824060.2325,5432655.1446,-2775502.4427,-1824060.2325,0.0000,213.3129,58.5606,2,3,32.7097,0.0000,-42.8317,0.4899,0.4899,0.4899
pac_sub_1aaaaaa             ,142.0630,34.1290,142.2040,34.7100,160.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,2,1,0,0,65740.7853,-4157029.0850,3240472.3904,3572506.0302,-4136151.2629,3207865.3170,3625769.4770,142.1335,34.4195,142.1333,34.4195,-4146645.3238,3224211.6055,3599186.5113,-4146645.3238,3224211.6055,0.0000,142.1333,34.4195,8,3,11.3742,75.7983,0.0000,0.8982,0.8982,0.8982
