name,lon1,lat1,lon2,lat2,dip,create_ribbon_mesh,locking_depth,locking_depth_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,mesh_file_name,mesh_flag,ss_rate_bound_flag,ss_rate_bound_min,ss_rate_bound_max,ds_rate_bound_flag,ds_rate_bound_min,ds_rate_bound_max,ts_rate_bound_flag,ts_rate_bound_min,ts_rate_bound_max
sss,243.022000,34.790000,243.144000,34.650000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,243.144000,34.650000,243.209000,34.556000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,243.209000,34.556000,243.258000,34.469000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,242.499000,33.782000,242.713000,33.697000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,243.469000,34.490000,243.542000,34.450000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,243.542000,34.450000,243.615000,34.396000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,243.615000,34.396000,243.680000,34.295000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,243.680000,34.295000,243.697000,34.208000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,243.697000,34.208000,243.712000,34.143000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,242.342000,36.615000,242.387000,36.457000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,237.668000,37.496000,237.762000,37.473000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,238.181000,37.246000,238.250000,37.230000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,238.250000,37.230000,238.314000,37.195000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,238.366000,37.163000,238.418000,37.140000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,238.001000,37.800000,238.026000,37.792000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
sss,238.026000,37.792000,238.112000,37.690000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
tahoeaaa,241.218000,37.569000,241.596000,37.434000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
tahoeaabaa,241.120000,37.609000,241.218000,37.569000,90,0,15,0,0,0,0,-0.8,0.5,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
tahoeaabab,241.022000,37.674000,241.120000,37.609000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
tahoeaabb,240.924000,37.745000,241.022000,37.674000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
tt,242.318000,33.159000,242.394000,33.024000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbaaaba,241.823000,38.693000,241.927000,38.415000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbaaabb,241.823000,38.693000,241.833000,38.960000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbaabaa,241.833000,38.960000,241.850000,39.160000,60,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbaabab,241.850000,39.160000,241.894000,39.354000,60,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbaabba,241.868000,39.503000,241.894000,39.354000,120,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbaabbb,241.868000,39.503000,241.872000,39.733000,60,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbaba,241.872000,39.733000,242.318000,40.190000,30,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbabb,242.318000,40.190000,242.491000,40.464000,45,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbbaaa,242.197000,41.029000,242.491000,40.464000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbbaab,242.190000,41.761000,242.197000,41.029000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbbab,242.158000,42.335000,242.190000,41.761000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbbba,242.158000,42.335000,242.567000,42.567000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbbbba,242.567000,42.567000,243.233000,42.649000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
wcnsbbbbb,243.233000,42.649000,243.899000,42.731000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
ytra,240.844000,34.041000,240.948000,34.097000,90,0,15,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1
