,name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,create_ribbon_mesh,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,ss_rate_bound_flag,ss_rate_bound_min,ss_rate_bound_max,ds_rate_bound_flag,ds_rate_bound_min,ds_rate_bound_max,ts_rate_bound_flag,ts_rate_bound_min,ts_rate_bound_max,x1,y1,z1,x2,y2,z2,length,azimuth,mid_lon_plate_carree,mid_lat_plate_carree,mid_lon,mid_lat,mid_x,mid_y,mid_z,centroid_x,centroid_y,centroid_z,centroid_lon,centroid_lat,west_labels,east_labels
362,pac_sub_2aaaab,145.187,41.381,145.832,41.649,160.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3922574.999563086,2727580.773804762,4209282.594064253,-3936697.5745805027,2672163.995805943,4231584.011611895,61522.001543630606,60.851943119151045,145.5095,41.515,145.50883485419482,41.51545372859461,-3929681.855893366,2699903.4392988733,4220482.601722651,-3929681.855893366,2699903.4392988733,0.0,145.50883485419482,41.51545372859461,7,3
363,pac_sub_2aaab,145.832,41.649,146.738,42.101,160.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3936697.5745805027,2672163.995805943,4231584.011611895,-3950420.746945627,2591192.5163823687,4268986.85013957,90425.45453700477,55.974238602207926,146.285,41.875,146.28340409435728,41.87589785925549,-3943657.9699872904,2631743.601815534,4250392.792622552,-3943657.9699872904,2631743.601815534,0.0,146.28340409435728,41.87589785925549,7,3
364,pac_sub_2aabaa,146.738,42.101,147.331,42.401,160.0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3950420.746945627,2591192.5163823687,4268986.85013957,-3958156.3040520404,2538068.020156637,4293665.201115507,59205.142245554875,55.54813583534001,147.03449999999998,42.251000000000005,147.03379747905257,42.25138520313635,-3954330.9910036544,2564657.5557511155,4281372.384742511,-3954398.9611396114,2564667.4530095477,25.0,147.03332661588811,42.251895107636834,7,3
365,pac_sub_2aabab,147.331,42.401,147.706,42.695,160.0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3958156.3040520404,2538068.020156637,4293665.201115507,-3956006.7834654194,2500303.879100984,4317735.784279438,44891.91994075405,43.196621688223885,147.5185,42.548,147.51806005773363,42.548155287487376,-3957105.982795499,2519201.3520029713,4305727.3776342925,-3957174.5587331727,2519197.4486866067,25.0,147.5174504129061,42.54857853777199,7,3
366,pac_sub_2aabb,147.706,42.695,149.764,43.952,160.0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3956006.7834654194,2500303.879100984,4317735.784279438,-3960438.229416853,2308362.6551949,4419359.9473899,217628.2753973892,49.38177243248575,148.735,43.323499999999996,148.72439070520983,43.32816304811375,-3958796.747694042,2404678.4989049113,4369187.692108284,-3958865.4163306295,2404680.084293112,25.0,148.7238393674906,43.32863233752509,7,3
367,pac_sub_2aba,149.764,43.952,152.59,45.316,160.0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3960438.229416853,2308362.6551949,4419359.9473899,-3974889.422549571,2061267.2066287326,4527226.860109788,270632.0574396086,54.95597399564699,151.17700000000002,44.634,151.16044669010503,44.64278128105193,-3968553.2007582984,2185299.572553983,4474304.720564465,-3968621.7705255984,2185303.582805714,25.0,151.15994954932972,44.64328733040337,7,3
368,pac_sub_2abb,152.59,45.316,153.515,45.887,160.0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3974889.422549571,2061267.2066287326,4527226.860109788,-3967066.8101783413,1976609.9701249523,4571623.935879141,96100.31627701478,48.341873008625775,153.0525,45.6015,153.05015416632656,45.60244336601399,-3971090.2910658284,2018994.9456560737,4549555.227836778,-3971158.686628327,2018988.6256768797,25.0,153.04956896074324,45.602905088706514,7,3
369,pac_sub_2baa,153.515,45.887,155.45,47.516,160.0,0,0,0,0,0,0,0,0,0,40.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3967066.8101783413,1976609.9701249523,4571623.935879141,-3911705.2943809815,1786791.0144049563,4695773.740532279,233848.39057942334,38.55523212768416,154.4825,46.701499999999996,154.46794789709728,46.705647521274464,-3940044.5715945475,1882011.1492830995,4634483.171761599,-3940097.323336268,1881995.7640104773,20.0,154.4673859812328,46.70595560522883,7,3
370,pac_sub_2baba,155.45,47.516,157.083,48.699,160.0,0,0,0,0,0,0,0,0,0,45.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3911705.2943809815,1786791.0144049563,4695773.740532279,-3870895.387423799,1636483.8537160617,4783559.4443538375,179133.57822899707,42.14807578705908,156.2665,48.1075,156.25713016389713,48.110430789961704,-3891681.737720106,1711802.9145188474,4740136.653690441,-3891741.3961185827,1711786.7166632037,22.5,156.2565146721166,48.110803862726996,7,3
371,pac_sub_2babba,157.083,48.699,158.114,49.543,160.0,0,0,0,0,0,0,0,0,0,40.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3870895.387423799,1636483.8537160617,4783559.4443538375,-3833907.821043464,1540132.9798881488,4844945.06527387,120305.06196627917,38.33305961453171,157.5985,49.120999999999995,157.59412602548142,49.122166279386015,-3852571.7692366387,1588377.581059299,4814467.66365588,-3852623.068715451,1588357.8880061645,20.0,157.5935355043188,49.122472732407395,7,3
372,pac_sub_2babbb,158.114,49.543,159.156,50.152,160.0,0,0,0,0,0,0,0,0,0,35.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3833907.821043464,1540132.9798881488,4844945.06527387,-3812937.598398807,1451750.745310674,4888586.514088265,101016.58937338184,47.49406497670127,158.635,49.8475,158.6317270205313,49.848678747205405,-3823541.7736559054,1495987.7415302766,4866918.9888283955,-3823588.555722246,1495976.6416712198,17.5,158.63127531588577,49.84899742641878,7,3
373,pac_sub_2bba,159.156,50.152,160.596,51.477,160.0,0,0,0,0,0,0,0,0,0,35.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3812937.598398807,1451750.745310674,4888586.514088265,-3740566.4460552414,1317554.9178455325,4981622.543170622,178950.62305091537,33.992011304035366,159.876,50.814499999999995,159.86581339845216,50.816758894308414,-3777120.659246303,1384785.9344460224,4935593.0649491595,-3777162.978315483,1384763.1119793295,17.5,159.8652477303525,50.81700053050135,7,3
374,pac_sub_2bbba,160.596,51.477,160.961,52.168,160.0,0,0,0,0,0,0,0,0,0,35.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3740566.4460552414,1317554.9178455325,4981622.543170622,-3691819.7067918964,1274007.0078713654,5029087.875346449,80897.2470156792,17.981684529134192,160.7785,51.8225,160.77710396144556,51.82265178692409,-3716267.0532371225,1295806.496004533,5005456.640053507,-3716299.0856809122,1295770.6394689078,17.5,160.77644068221528,51.82278519015623,7,3
375,pac_sub_2bbbbaa,160.961,52.168,161.556,52.648,160.0,0,0,0,0,0,0,0,0,0,35.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3691819.7067918964,1274007.0078713654,5029087.875346449,-3664753.625151925,1222227.8328662065,5061629.327896505,67024.54976145345,36.92981903967883,161.25850000000003,52.408,161.25688537949165,52.40837916815113,-3678336.989251732,1248134.206185935,5045428.570336728,-3678379.599831803,1248111.932724861,17.5,161.2563205892669,52.40863878215272,7,3
376,pac_sub_2bbbbab,161.556,52.648,162.444,52.977,160.0,0,0,0,0,0,0,0,0,0,35.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3664753.625151925,1222227.8328662065,5061629.327896505,-3655484.0896209604,1156498.9166169085,5083728.728788638,70181.5192788539,58.20245559220791,162.0,52.8125,161.99832390155282,52.81333270669637,-3660173.811599846,1189380.9407737309,5072755.869162428,-3660221.4213413596,1189374.2265265507,17.5,161.9979481594375,52.813699920706696,7,3
377,pac_sub_2bbbbba,162.444,52.977,163.251,54.277,160.0,0,0,0,0,0,0,0,0,0,35.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3655484.0896209604,1156498.9166169085,5083728.728788638,-3560021.77423138,1071377.1787328476,5169404.933781829,154221.5429407038,19.930512839911586,162.8475,53.626999999999995,162.84129933764024,53.62771539388888,-3608013.675504654,1114017.5421432883,5126943.8942402555,-3608045.674579321,1113981.655825246,17.5,162.84061612030254,53.62786265250171,7,3
378,pac_sub_2bbbbbb,163.251,54.277,164.025,55.235,160.0,0,0,0,0,0,0,0,0,0,35.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3560021.77423138,1071377.1787328476,5169404.933781829,-3490577.99742518,999259.0587433843,5230841.045083431,117709.88614618497,24.72987152645942,163.638,54.756,163.63343111609177,54.75663629570783,-3525448.2666550456,1035361.0103908055,5200345.523022531,-3525482.901058909,1035327.6603282685,17.5,163.6327527848036,54.756816983265765,7,3
379,phil_pac_11,146.646,21.476,147.688,19.393,25.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-4949390.761083118,3257823.641788985,2331194.473789099,-5076119.407928005,3210477.695066446,2114283.847418906,254956.53400905212,154.570751482779,147.16699999999997,20.4345,147.17050828652938,20.435341796551878,-5013762.024695505,3234802.9021525686,2223194.0998180006,-5013762.024695505,3234802.9021525686,0.0,147.17050828652938,20.43534179655187,14,3
380,phil_pac_1aaaa,142.063,34.129,142.11,33.371,25.0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-4157029.0849554623,3240472.3903911654,3572506.030151094,-4196620.15771095,3265803.4839396756,3502464.606202411,84188.45642890251,177.02189643526935,142.0865,33.75,142.08660338671487,33.750013889472065,-4176915.650037024,3253208.8916805848,3537563.9953342443,-4176886.755748374,3253254.0518266317,25.0,142.08602553855607,33.749988775761516,14,3
381,phil_pac_1aaab,142.11,33.371,142.149,32.615,25.0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-4196620.15771095,3265803.4839396756,3502464.606202411,-4234966.52777017,3291018.6581899854,3431997.401168986,83922.86979448506,177.50009321394637,142.1295,32.993,142.12958312990426,32.9930129823774,-4215884.691937288,3278482.1552885585,3467307.670695282,-4215855.2358832965,3278526.951042719,25.0,142.1290100365561,32.99299189563872,14,3
382,phil_pac_1aab,142.149,32.615,142.235,31.132,25.0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-4234966.52777017,3291018.6581899854,3431997.401168986,-4308697.167853478,3337954.436767733,3292041.973504139,164643.09981352254,177.14419490495868,142.192,31.8735,142.19234437331656,31.8735505593741,-4272188.369693908,3314763.370364656,3362306.023231655,-4272159.579256104,3314808.5967883333,25.0,142.19177848229575,31.873526468917746,14,3
383,phil_pac_1aba,142.235,31.132,142.762,29.117,25.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-4308697.167853478,3337954.436767733,3292041.973504139,-4428686.91255412,3366188.1367563433,3098364.265229595,229071.177991075,167.05828805435146,142.4985,30.1245,142.50117536995114,30.124841670492575,-4369397.829611667,3352614.468203246,3195730.009825318,-4369397.829611667,3352614.468203246,0.0,142.50117536995114,30.12484167049257,14,3
384,phil_pac_1abb,142.762,29.117,143.288,27.102,25.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-4428686.91255412,3366188.1367563433,3098364.265229595,-4543978.879290431,3388458.1388451946,2900854.8476914945,229207.31709175403,166.8432008408182,143.025,28.1095,143.02745770644196,28.109826181378978,-4487059.44373678,3377871.665237685,3000105.3353300733,-4487059.44373678,3377871.665237685,0.0,143.02745770644196,28.109826181378978,14,3
385,phil_pac_1ba,143.046,24.954,143.288,27.102,155.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-4543978.879290431,3388458.1388451946,2900854.8476914945,-4613329.252548453,3470589.4446295192,2686364.378844745,239203.06597475143,5.759210840891877,143.167,26.028,143.16589824978712,26.02813045452072,-4579464.060035553,3430129.7494923333,2794113.5062859138,-4579464.060035553,3430129.7494923333,0.0,143.16589824978712,26.02813045452072,14,3
386,phil_pac_1bb,143.046,24.954,144.018,23.88,25.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-4613329.252548453,3470589.4446295192,2686364.378844745,-4711464.395079233,3420818.2999349656,2577684.401599572,154497.52047031195,140.14987212121554,143.53199999999998,24.417,143.53405648783104,24.41779922571387,-4662739.127783703,3445958.29477532,2632220.871891843,-4662739.127783703,3445958.29477532,0.0,143.53405648783104,24.417799225713875,14,3
387,phil_pac_2,144.018,23.88,146.646,21.476,25.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-4711464.395079233,3420818.2999349656,2577684.401599572,-4949390.761083118,3257823.641788985,2331194.473789099,379194.5458644021,134.07519017492228,145.332,22.677999999999997,145.34345679272775,22.68348161175395,-4832564.430698275,3340806.3850322175,2455541.728905628,-4832564.430698275,3340806.3850322175,0.0,145.34345679272775,22.683481611753948,14,3
388,ps-aus,132.425,0.416,132.7,3.746,155.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-4308918.394594839,4669530.138992092,416007.22504030395,-4295521.16937353,4700075.749569328,46230.86948347654,369486.5870204594,4.745092155559058,132.5625,2.081,132.5623557393485,2.0810236537303393,-4304049.373533313,4686795.076528235,231219.29490680617,-4304049.373533313,4686795.076528235,0.0,132.5623557393485,2.0810236537303397,14,3
389,rryu-taiwa,122.205,23.808,122.975,23.434,155.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3179779.262013401,4901111.140465902,2532284.520978941,-3104752.191865847,4929308.783403732,2570365.7728973227,88825.54913491233,117.64122309400354,122.59,23.621000000000002,122.5905464404851,23.621479809595066,-3142341.630721095,4915329.276898382,2551387.590512607,-3142341.630721095,4915329.276898382,0.0,122.5905464404851,23.621479809595066,14,19
390,rryu-taiwb,121.776,24.283,122.205,23.808,155.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3104752.191865847,4929308.783403732,2570365.7728973227,-3056430.8124514036,4934131.945414302,2618572.91199973,68351.7090638157,140.2394114623702,121.9905,24.0455,121.99089450214493,24.04565392764408,-3080635.6729248264,4931791.5021614665,2594507.2540715635,-3080635.6729248264,4931791.5021614665,0.0,121.99089450214493,24.045653927644082,14,19
391,ryukyu-s,124.686,25.143,125.631,23.384,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3404763.7512824815,4750291.576388956,2527185.2323800838,-3280243.400316753,4739747.165322197,2705393.040764615,217176.8785845233,153.58307905566613,125.1585,24.2635,125.16175139964001,24.264284803501443,-3342988.928607018,4745711.580771782,2616676.914878583,-3342988.928607018,4745711.580771782,7.5,125.16175139964001,24.264284803501447,19,20
392,sagang_1aaa,96.036,18.593,96.125,14.101,90.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-658921.4852928277,6140325.907982151,1551312.8896201684,-634611.9510217023,6001652.458354543,2030218.4370816634,497188.0612523038,178.89125587999914,96.0805,16.347,96.08100876519262,16.347243475179724,-647263.017109743,6075650.951592789,1792168.3968340273,-647263.017109743,6075650.951592789,0.0,96.08100876519262,16.347243475179724,6,4
393,sagang_1aab,95.713,23.65,96.036,18.593,90.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-634611.9510217023,6001652.458354543,2030218.4370816634,-580615.3756062366,5803691.369934183,2554291.238226394,560910.3657004917,176.5110104086909,95.8745,21.121499999999997,95.87723897210051,21.121953660560003,-608204.7154759837,5908429.913516527,2294535.7793363943,-608204.7154759837,5908429.913516527,0.0,95.87723897210051,21.121953660560006,6,4
394,sagang_1ab,95.713,23.65,97.225,28.023,90.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-706921.196807332,5576288.933317623,2991590.8168034814,-580615.3756062366,5803691.369934183,2554291.238226394,507609.1849439633,17.04974246469306,96.469,25.8365,96.45509871440248,25.838795392528525,-644288.4261381967,5694520.0790720545,2775190.9762228224,-644288.4261381967,5694520.0790720545,0.0,96.45509871440248,25.838795392528525,6,4
395,sakashitaa,137.228,35.837,137.684,35.449,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,24,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3835583.7366663534,3492071.097870744,3692978.243634181,-3789225.3301026365,3505423.04060428,3728019.8719465295,59656.19828156965,136.0557481644258,137.45600000000002,35.643,137.4565511223529,35.64321891783311,-3812445.977500472,3498785.4043107075,3710540.0987917976,-3812445.977500472,3498785.4043107075,7.5,137.4565511223529,35.64321891783311,18,11
396,sakashitaba,137.039,35.97,137.228,35.837,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,24,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3789225.3301026365,3505423.04060428,3728019.8719465295,-3771298.3116147784,3511996.313163379,3739992.299812577,22558.33463812072,130.80236169188797,137.1335,35.9035,137.13357905644142,35.90353755036673,-3780267.6937394864,3508715.170824757,3734011.981128711,-3780267.6937394864,3508715.170824757,7.5,137.13357905644142,35.903537550366735,18,11
397,sakashitabb,136.898,36.211,137.039,35.97,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,24,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3771298.3116147784,3511996.313163379,3739992.299812577,-3751124.8875996885,3510486.1946485094,3761635.311447864,29603.400761749683,154.55716808312826,136.9685,36.0905,136.96860760938893,36.09052195144704,-3761221.6855894993,3511250.727754895,3750824.0721488153,-3761221.6855894993,3511250.727754895,7.5,136.96860760938893,36.090521951447045,18,11
398,sakhalinw,142.376,54.096,142.639,48.782,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3334838.2867746926,2546081.4142619995,4789642.418232311,-2957497.405093077,2279553.785396643,5157634.641952701,591498.6203788852,178.1247713610361,142.5075,51.43899999999999,142.51513526581505,51.439678610686805,-3149514.4190833024,2415385.844223873,4979038.221286146,-3149514.4190833024,2415385.844223873,7.5,142.51513526581505,51.43967861068681,5,7
399,salekina,141.276,46.92,142.639,48.782,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3393018.6741198073,2720654.819641899,4650786.287387605,-3334838.2867746926,2546081.4142619995,4789642.418232311,230787.0906443586,25.726770953806525,141.9575,47.851,141.94530088322324,47.85309784600888,-3364476.1398207364,2633793.3345940276,4720994.00939506,-3364476.1398207364,2633793.3345940276,7.5,141.94530088322324,47.85309784600888,5,7
400,sekiyaa,139.852,36.27,139.879,36.85,135.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,8,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3896287.2148219696,3283419.94197978,3818697.537871175,-3924087.634877347,3310011.128399113,3766923.681891598,64407.631576099324,2.1426706358385013,139.8655,36.56,139.8654495468432,36.560007833080725,-3910237.236336928,3296757.506106188,3792859.8923524274,-3910242.4204538604,3296752.0862416485,7.5,139.86536582705247,36.56001035995986,1,8
401,sekiyab,139.72,35.935,139.852,36.27,135.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,8,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3924087.634877347,3310011.128399113,3766923.681891598,-3933186.9445325756,3333225.425845978,3736843.61211055,39026.02585681154,17.693476372663916,139.786,36.102500000000006,139.78585990424233,36.10252052319597,-3928655.69360824,3321633.7649408807,3751901.522455412,-3928662.676350475,3321631.0279149604,7.5,139.78578055418112,36.102541065850716,1,8
402,shimabara_newaaa,130.648,32.824,130.829,32.908,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,16,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3495071.0024069026,4044937.8619332635,3459379.6904578405,-3485575.4624967547,4059802.4314818806,3451538.696595095,19333.025187340343,61.14409145920526,130.7385,32.866,130.73845734136006,32.866032874875295,-3490327.244651673,4052374.775980502,3455463.1906241244,-3490327.244651673,4052374.775980502,7.5,130.73845734136006,32.86603287487529,5,13
403,shimabara_newaaba,130.527,32.801,130.648,32.824,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,16,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3485575.4624967547,4059802.4314818806,3451538.696595095,-3477894.059104715,4068207.198087597,3449390.4633415174,11615.22803760595,77.28157055756407,130.58749999999998,32.8125,130.5874922076301,32.81251462710543,-3481736.20148641,4064006.491078963,3450466.01566311,-3481736.20148641,4064006.491078963,7.5,130.5874922076301,32.812514627105436,5,13
404,shimabara_newaabb,130.261,32.756,130.527,32.801,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,16,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3477894.059104715,4068207.198087597,3449390.4633415174,-3460719.4597096476,4086375.796285705,3445185.7909605326,25415.25931628559,78.60387497454626,130.394,32.7785,130.393966527855,32.77857064050188,-3469313.6309517096,4077299.549954738,3447294.993404331,-3469313.6309517096,4077299.549954738,7.5,130.393966527855,32.77857064050188,5,13
405,shimabara_newab,129.818,32.63,130.261,32.756,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,16,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3460719.4597096476,4086375.796285705,3445185.7909605326,-3433864.4911553026,4118820.325148659,3433401.410706887,43829.581382266784,71.28954196251543,130.0395,32.693,130.0393444261779,32.69319586893522,-3447312.3092305018,4102622.1518682363,3439313.99891707,-3447312.3092305018,4102622.1518682363,7.5,130.0393444261779,32.69319586893522,5,13
406,shimabara_newb,129.584,32.324,129.818,32.63,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3433864.4911553026,4118820.325148659,3433401.410706887,-3428649.925954824,4146883.0781169264,3404713.1866276907,40439.33363949352,32.888768542081365,129.70100000000002,32.477000000000004,129.70080208403405,32.47705623451911,-3431274.5213033,4132872.4150250596,3419074.761115755,-3431274.5213033,4132872.4150250596,7.5,129.70080208403405,32.477056234519104,12,13
407,shokknhonconnaa,140.953,42.419,141.191,42.472,90.0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,6,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3659834.2881186125,2943528.9553411216,4299488.54331521,-3650662.8689497323,2961210.201228023,4295142.165625464,20446.280528039875,73.18493204181162,141.072,42.445499999999996,141.07194984629484,42.44556183091059,-3655253.2551442115,2952373.336212467,4297320.884679003,-3655253.2551442115,2952373.336212467,2.5,141.07194984629484,42.44556183091059,0,8
408,shokknhonconnab,140.808,42.375,140.953,42.419,90.0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,6,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3650662.8689497323,2961210.201228023,4295142.165625464,-3645712.4891865165,2972523.014232589,4291531.059839375,12900.139574793018,67.68700327270534,140.88049999999998,42.397,140.88047467614743,42.39702296642894,-3648189.5383040407,2966868.109896529,4293338.814094103,-3648189.5383040407,2966868.109896529,2.5,140.88047467614743,42.39702296642894,0,8
