,Unnamed: 0,name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,other12,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,centroid_lon,centroid_lat
7578,7578,sa_138                                                              ,323.953,7.023,323.942,7.363,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,323.9475,7.193
7579,7579,sa_139                                                              ,323.942,7.363,323.149,7.401,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,323.5455,7.382
7580,7580,sa_14                                                               ,346.171,-22.829,346.66,-22.73,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,346.4155,-22.7795
7581,7581,sa_140                                                              ,323.149,7.401,323.135,7.654,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,323.142,7.5275
7582,7582,sa_141                                                              ,323.135,7.654,322.464,7.679,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,322.79949999999997,7.6665
7583,7583,sa_142                                                              ,322.464,7.679,321.794,7.703,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,322.129,7.691000000000001
7584,7584,sa_143                                                              ,321.794,7.703,321.779,8.14,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,321.7865,7.9215
7585,7585,sa_144                                                              ,321.779,8.14,321.299,8.159,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,321.539,8.1495
7586,7586,sa_145                                                              ,321.299,8.159,320.819,8.179,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,321.05899999999997,8.169
7587,7587,sa_146                                                              ,320.819,8.179,320.339,8.197,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,320.579,8.187999999999999
7588,7588,sa_147                                                              ,320.339,8.197,319.859,8.215,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,320.099,8.206
7589,7589,sa_148                                                              ,319.859,8.215,319.88,8.815,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,319.8695,8.515
7590,7590,sa_149                                                              ,319.88,8.815,319.348,8.841,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,319.61400000000003,8.828
7591,7591,sa_15                                                               ,346.66,-22.73,347.149,-22.63,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,346.9045,-22.68
7592,7592,sa_150                                                              ,319.348,8.841,319.36,9.373,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,319.35400000000004,9.107
7593,7593,sa_151                                                              ,319.36,9.373,319.135,9.389,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,319.2475,9.381
7594,7594,sa_152                                                              ,319.135,9.389,319.139,9.973,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,319.137,9.681000000000001
7595,7595,sa_153                                                              ,319.139,9.973,318.917,9.979,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,319.028,9.975999999999999
7596,7596,sa_154                                                              ,318.917,9.979,318.913,10.787,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,318.91499999999996,10.383
7597,7597,sa_155                                                              ,318.913,10.787,318.441,10.812,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,318.677,10.7995
7598,7598,sa_156                                                              ,318.441,10.812,317.969,10.836,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,318.205,10.824
7599,7599,sa_157                                                              ,317.969,10.836,317.496,10.86,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,317.73249999999996,10.847999999999999
7600,7600,sa_158                                                              ,317.496,10.86,317.024,10.883,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,317.26,10.8715
7601,7601,sa_159                                                              ,317.024,10.883,316.552,10.905,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,316.788,10.893999999999998
7602,7602,sa_16                                                               ,347.149,-22.63,347.09,-22.379,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,347.1195,-22.5045
7603,7603,sa_160                                                              ,316.552,10.905,316.079,10.927,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,316.31550000000004,10.916
7604,7604,sa_161                                                              ,316.079,10.927,316.097,11.506,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,316.08799999999997,11.2165
7605,7605,sa_162                                                              ,316.097,11.506,316.115,12.085,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,316.106,11.7955
7606,7606,sa_163                                                              ,316.115,12.085,315.722,12.101,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,315.9185,12.093
7607,7607,sa_164                                                              ,315.722,12.101,315.738,12.626,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,315.73,12.3635
7608,7608,sa_165                                                              ,315.738,12.626,314.963,12.68,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,315.3505,12.652999999999999
7609,7609,sa_166                                                              ,314.963,12.68,314.951,13.336,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,314.957,13.008
7610,7610,sa_167                                                              ,314.951,13.336,314.939,13.992,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,314.94500000000005,13.664000000000001
7611,7611,sa_168                                                              ,314.939,13.992,314.858,14.026,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,314.8985,14.009
7612,7612,sa_169                                                              ,314.858,14.026,314.864,14.647,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,314.861,14.336500000000001
7613,7613,sa_17                                                               ,347.09,-22.379,347.636,-22.267,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,347.363,-22.323
7614,7614,sa_170                                                              ,314.864,14.647,314.87,15.267,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,314.86699999999996,14.957
7615,7615,sa_171                                                              ,314.87,15.267,314.053,15.36,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,314.4615,15.3135
7616,7616,sa_172                                                              ,314.053,15.36,313.234,15.451,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,313.6435,15.4055
7617,7617,sa_173                                                              ,313.234,15.451,312.602,15.804,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,312.918,15.627500000000001
7618,7618,sa_174                                                              ,312.602,15.804,312.307,15.957,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,312.4545,15.880500000000001
7619,7619,sa_175                                                              ,312.307,15.957,311.485,16.013,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,311.896,15.985000000000001
7620,7620,sa_176                                                              ,311.485,16.013,310.793,16.035,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,311.139,16.024
7621,7621,sa_177                                                              ,310.793,16.035,310.197,15.983,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,310.495,16.009
7622,7622,sa_178                                                              ,310.197,15.983,309.533,15.87,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,309.865,15.9265
7623,7623,sa_179                                                              ,309.533,15.87,308.976,16.073,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,309.2545,15.971499999999999
7624,7624,sa_18                                                               ,347.636,-22.267,348.181,-22.153,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,347.9085,-22.21
7625,7625,sa_180                                                              ,308.976,16.073,308.339,16.321,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,308.6575,16.197000000000003
7626,7626,sa_181                                                              ,308.339,16.321,307.696,16.567,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,308.01750000000004,16.444000000000003
7627,7627,sa_182                                                              ,307.696,16.567,307.119,16.761,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,307.4075,16.664
7628,7628,sa_183                                                              ,307.119,16.761,306.54,16.956,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,306.82950000000005,16.8585
7629,7629,sa_184                                                              ,306.54,16.956,305.844,17.136,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,306.192,17.046
7630,7630,sa_185                                                              ,305.844,17.136,305.148,17.309,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,305.496,17.2225
7631,7631,sa_186                                                              ,305.148,17.309,304.516,17.784,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,304.832,17.5465
7632,7632,sa_187                                                              ,304.516,17.784,303.882,18.258,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,304.199,18.021
7633,7633,sa_188                                                              ,303.882,18.258,303.196,18.694,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,303.539,18.476
7634,7634,sa_189                                                              ,303.196,18.694,302.507,19.052,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,302.8515,18.872999999999998
7635,7635,sa_19                                                               ,348.181,-22.153,348.064,-21.752,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,348.1225,-21.9525
7636,7636,sa_190                                                              ,302.507,19.052,301.691,19.192,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,302.099,19.122
7637,7637,sa_191                                                              ,301.691,19.192,300.87,19.325,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,301.28049999999996,19.258499999999998
7638,7638,sa_192                                                              ,300.87,19.325,300.051,19.455,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,300.4605,19.39
7639,7639,sa_193                                                              ,300.051,19.455,299.247,19.208,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,299.649,19.3315
7640,7640,sa_2                                                                ,347.254,-28.213,346.728,-28.321,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,346.991,-28.267000000000003
7641,7641,sa_20                                                               ,348.064,-21.752,348.15,-21.735,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,348.10699999999997,-21.743499999999997
7642,7642,sa_21                                                               ,348.15,-21.735,347.993,-21.209,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,348.0715,-21.472
7643,7643,sa_22                                                               ,347.993,-21.209,348.237,-21.176,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,348.115,-21.1925
7644,7644,sa_23                                                               ,348.237,-21.176,348.029,-20.299,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,348.13300000000004,-20.737499999999997
7645,7645,sa_24                                                               ,348.029,-20.299,348.148,-20.278,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,348.0885,-20.2885
7646,7646,sa_25                                                               ,348.148,-20.278,348.055,-19.825,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,348.1015,-20.051499999999997
7647,7647,sa_26                                                               ,348.055,-19.825,347.737,-19.935,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,347.896,-19.88
7648,7648,sa_27                                                               ,347.737,-19.935,347.63,-19.341,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,347.6835,-19.637999999999998
7649,7649,sa_28                                                               ,347.63,-19.341,347.523,-18.747,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,347.5765,-19.044
7650,7650,sa_280                                                              ,286.22,3.979,286.185,3.819,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,286.2025,3.899
7651,7651,sa_281                                                              ,286.185,3.819,286.073,3.56,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,286.129,3.6895
7652,7652,sa_282                                                              ,286.073,3.56,285.899,3.42,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,285.986,3.49
7653,7653,sa_283                                                              ,285.899,3.42,285.655,3.294,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,285.777,3.357
7654,7654,sa_29                                                               ,347.523,-18.747,347.241,-18.785,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,347.382,-18.766
7655,7655,sa_296                                                              ,281.949,0.152,281.401,-0.396,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,281.675,-0.12200000000000001
7656,7656,sa_297                                                              ,281.401,-0.396,281.255,-1.011,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,281.328,-0.7035
7657,7657,sa_298                                                              ,281.255,-1.011,281.181,-1.659,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,281.21799999999996,-1.335
7658,7658,sa_299                                                              ,281.181,-1.659,280.977,-1.969,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,281.07899999999995,-1.814
7659,7659,sa_3                                                                ,346.728,-28.321,346.518,-27.443,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,346.623,-27.882
7660,7660,sa_30                                                               ,347.241,-18.785,347.14,-18.287,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,347.1905,-18.536
7661,7661,sa_31                                                               ,347.14,-18.287,347.04,-17.79,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,347.09000000000003,-18.0385
7662,7662,sa_32                                                               ,347.04,-17.79,346.481,-17.893,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,346.7605,-17.8415
7663,7663,sa_33                                                               ,346.481,-17.893,345.921,-17.995,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,346.201,-17.944000000000003
7664,7664,sa_34                                                               ,345.921,-17.995,345.776,-17.386,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,345.8485,-17.6905
7665,7665,sa_344                                                              ,292.577,-14.527,292.782,-15.079,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,292.67949999999996,-14.803
7666,7666,sa_345                                                              ,292.782,-15.079,293.304,-15.714,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,293.043,-15.3965
7667,7667,sa_346                                                              ,293.304,-15.714,293.829,-16.348,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,293.5665,-16.031
7668,7668,sa_347                                                              ,293.829,-16.348,294.205,-16.729,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,294.017,-16.5385
7669,7669,sa_348                                                              ,294.205,-16.729,294.581,-17.11,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,294.39300000000003,-16.9195
7670,7670,sa_349                                                              ,294.581,-17.11,295.415,-17.402,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,294.99800000000005,-17.256
7671,7671,sa_35                                                               ,345.776,-17.386,345.631,-16.777,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,345.70349999999996,-17.0815
7672,7672,sa_350                                                              ,295.415,-17.402,296.144,-17.464,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,295.7795,-17.433
7673,7673,sa_351                                                              ,296.144,-17.464,296.164,-17.878,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,296.154,-17.671
7674,7674,sa_352                                                              ,296.164,-17.878,296.383,-18.375,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,296.2735,-18.1265
7675,7675,sa_353                                                              ,296.383,-18.375,296.604,-18.872,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,296.4935,-18.6235
7676,7676,sa_354                                                              ,296.604,-18.872,296.714,-19.511,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,296.659,-19.191499999999998
7677,7677,sa_355                                                              ,296.714,-19.511,296.824,-20.15,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,296.769,-19.8305
7678,7678,sa_356                                                              ,296.824,-20.15,296.64,-20.759,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,296.73199999999997,-20.4545
7679,7679,sa_357                                                              ,296.64,-20.759,296.455,-21.368,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,296.5475,-21.063499999999998
7680,7680,sa_36                                                               ,345.631,-16.777,345.762,-16.765,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,345.6965,-16.771
7681,7681,sa_37                                                               ,345.762,-16.765,345.698,-16.433,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,345.73,-16.599
7682,7682,sa_38                                                               ,345.698,-16.433,346.23,-16.323,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,345.964,-16.378
7683,7683,sa_39                                                               ,346.23,-16.323,346.761,-16.212,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,346.4955,-16.2675
7684,7684,sa_4                                                                ,346.518,-27.443,346.31,-26.564,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,346.414,-27.003500000000003
7685,7685,sa_40                                                               ,346.761,-16.212,346.617,-15.688,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,346.689,-15.95
